"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"424","E1",2024-08-31,"Oxford","Preston",3,1,"H",1,1,"D",2.49,3.43,2.89,"1-1","3-1",10,5,10,4,2,2,0,1,2,5,8,21,4,7,29,"2-5","Y","Y","Y",4,1,4
"425","E1",2024-08-31,"Plymouth","Stoke",0,1,"A",0,0,"D",3.25,3.69,2.18,"0-0","0-1",15,7,15,7,1,3,0,0,10,4,14,17,1,14,31,"10-4","N","N","N",4,0,4
"426","E1",2024-08-31,"Portsmouth","Sunderland",1,3,"A",0,1,"A",3.45,3.54,2.14,"0-1","1-3",6,2,11,4,3,1,0,0,5,5,14,14,4,10,28,"5-5","Y","Y","Y",4,0,4
"427","E1",2024-08-31,"West Brom","Swansea",1,0,"H",1,0,"H",1.86,3.7,4.27,"1-0","1-0",18,5,6,2,4,1,0,0,6,7,8,11,1,13,19,"6-7","N","N","N",5,0,4
"428","E1",2024-09-01,"Sheffield United","Watford",1,0,"H",1,0,"H",1.76,3.97,4.28,"1-0","1-0",18,7,7,1,5,3,0,0,8,5,15,12,1,13,27,"8-5","N","N","N",8,0,4
"429","E1",2024-09-13,"Hull","Sheffield United",0,2,"A",0,1,"A",3.45,3.51,2.15,"0-1","0-2",10,2,9,4,1,4,0,0,16,3,6,10,2,19,16,"16-3","Y","N","N",5,0,5
"430","E1",2024-09-14,"Leeds","Burnley",0,1,"A",0,1,"A",1.71,3.82,4.76,"0-1","0-1",17,4,7,3,3,4,0,1,9,3,8,13,1,12,21,"9-3","N","N","N",7,1,5
"431","E1",2024-09-14,"Millwall","Luton",0,1,"A",0,1,"A",2.65,3.31,2.68,"0-1","0-1",11,3,10,6,2,3,0,0,6,4,8,20,1,10,28,"6-4","N","N","N",5,0,5
"432","E1",2024-09-14,"Oxford","Stoke",1,0,"H",0,0,"D",3.15,3.36,2.28,"0-0","1-0",14,8,9,1,0,1,0,0,4,6,5,6,1,10,11,"4-6","N","N","N",1,0,5
"433","E1",2024-09-14,"Blackburn","Bristol City",3,0,"H",1,0,"H",2.17,3.45,3.31,"1-0","3-0",9,3,8,2,0,4,0,0,6,6,13,15,3,12,28,"6-6","Y","Y","N",4,0,5
"434","E1",2024-09-14,"Derby","Cardiff",1,0,"H",1,0,"H",2.31,3.27,3.17,"1-0","1-0",12,3,9,3,2,3,0,0,7,6,12,10,1,13,22,"7-6","N","N","N",5,0,5
"435","E1",2024-09-14,"Middlesbrough","Preston",1,1,"D",1,1,"D",1.46,4.51,6.67,"1-1","1-1",16,6,6,2,0,5,0,0,9,2,6,21,2,11,27,"9-2","Y","N","N",5,0,5
"436","E1",2024-09-14,"Plymouth","Sunderland",3,2,"H",0,1,"A",4.43,3.74,1.78,"0-1","3-2",13,6,17,7,4,4,0,0,3,5,14,12,5,8,26,"3-5","Y","Y","Y",8,0,5
"437","E1",2024-09-14,"Sheffield Weds","QPR",1,1,"D",0,0,"D",2.29,3.33,3.16,"0-0","1-1",13,2,13,4,0,3,0,0,11,4,6,7,2,15,13,"11-4","Y","N","N",3,0,5
"438","E1",2024-09-14,"Swansea","Norwich",1,0,"H",1,0,"H",2.34,3.46,2.97,"1-0","1-0",9,4,13,3,2,3,0,0,4,5,14,14,1,9,28,"4-5","N","N","N",5,0,5
"439","E1",2024-09-14,"Watford","Coventry",1,1,"D",0,1,"A",2.6,3.47,2.63,"0-1","1-1",18,6,17,5,2,2,0,0,6,10,9,10,2,16,19,"6-10","Y","N","N",4,0,5
"440","E1",2024-09-15,"Portsmouth","West Brom",0,3,"A",0,1,"A",4.18,3.61,1.85,"0-1","0-3",14,0,19,7,5,2,0,0,10,4,18,6,3,14,24,"10-4","Y","Y","N",7,0,5
"441","E1",2024-09-20,"Stoke","Hull",1,3,"A",1,0,"H",2.13,3.52,3.57,"1-0","1-3",14,2,13,3,3,2,0,0,2,5,12,10,4,7,22,"2-5","Y","Y","Y",5,0,6
"442","E1",2024-09-21,"Norwich","Watford",4,1,"H",2,1,"H",2.16,3.61,3.33,"2-1","4-1",19,8,11,3,2,1,0,0,3,5,6,8,5,8,14,"3-5","Y","Y","Y",3,0,6
"443","E1",2024-09-21,"QPR","Millwall",1,1,"D",1,1,"D",2.38,3.28,3.19,"1-1","1-1",7,2,16,5,2,1,0,0,5,10,9,12,2,15,21,"5-10","Y","N","N",3,0,6
"444","E1",2024-09-21,"Sunderland","Middlesbrough",1,0,"H",1,0,"H",2.52,3.45,2.83,"1-0","1-0",9,2,11,1,3,2,0,0,3,5,8,15,1,8,23,"3-5","N","N","N",5,0,6
"445","E1",2024-09-21,"Bristol City","Oxford",2,1,"H",0,1,"A",1.76,3.75,4.58,"0-1","2-1",19,6,7,2,1,4,0,0,5,1,16,14,3,6,30,"5-1","Y","Y","N",5,0,6
"446","E1",2024-09-21,"Burnley","Portsmouth",2,1,"H",0,1,"A",1.47,4.49,6.51,"0-1","2-1",18,4,5,2,2,2,0,0,4,2,15,4,3,6,19,"4-2","Y","Y","N",4,0,6
"447","E1",2024-09-21,"Cardiff","Leeds",0,2,"A",0,1,"A",4.87,4.12,1.65,"0-1","0-2",3,2,15,7,2,2,1,0,0,4,10,14,2,4,24,"0-4","Y","N","N",4,1,6
"448","E1",2024-09-21,"Coventry","Swansea",1,2,"A",1,2,"A",1.71,3.93,4.62,"1-2","1-2",20,7,11,4,2,3,0,0,6,3,12,5,3,9,17,"6-3","Y","Y","N",5,0,6
"449","E1",2024-09-21,"Luton","Sheffield Weds",2,1,"H",0,0,"D",1.89,3.6,4.05,"0-0","2-1",15,3,12,6,1,1,0,1,8,5,9,14,3,13,23,"8-5","Y","Y","N",2,1,6
"450","E1",2024-09-21,"Sheffield United","Derby",1,0,"H",0,0,"D",1.58,4.34,5.12,"0-0","1-0",18,5,3,0,3,2,0,0,11,2,11,13,1,13,24,"11-2","N","N","N",5,0,6
"451","E1",2024-09-21,"West Brom","Plymouth",1,0,"H",0,0,"D",1.37,5.12,7.42,"0-0","1-0",17,4,17,4,3,2,0,0,5,2,9,9,1,7,18,"5-2","N","N","N",5,0,6
"452","E1",2024-09-22,"Preston","Blackburn",0,0,"D",0,0,"D",2.81,3.25,2.59,"0-0","0-0",7,5,6,3,4,4,1,1,4,4,10,16,0,8,26,"4-4","N","N","N",8,2,6
"453","E1",2024-09-27,"Plymouth","Luton",3,1,"H",1,0,"H",3.92,4,1.88,"1-0","3-1",19,6,16,2,1,4,0,0,3,15,4,13,4,18,17,"3-15","Y","Y","Y",5,0,7
"454","E1",2024-09-28,"Blackburn","QPR",2,0,"H",0,0,"D",2.07,3.59,3.61,"0-0","2-0",19,12,6,1,3,2,0,1,8,2,16,11,2,10,27,"8-2","Y","N","N",5,1,7
"455","E1",2024-09-28,"Derby","Norwich",2,3,"A",0,1,"A",2.8,3.48,2.54,"0-1","2-3",16,5,10,5,3,2,0,0,9,5,13,7,5,14,20,"9-5","Y","Y","Y",5,0,7
"456","E1",2024-09-28,"Sheffield Weds","West Brom",3,2,"H",2,0,"H",3.12,3.39,2.36,"2-0","3-2",12,5,12,3,5,3,0,0,5,4,11,14,5,9,25,"5-4","Y","Y","Y",8,0,7
"457","E1",2024-09-28,"Hull","Cardiff",4,1,"H",2,1,"H",1.88,3.81,3.9,"2-1","4-1",18,9,16,5,3,4,0,0,7,5,9,12,5,12,21,"7-5","Y","Y","Y",7,0,7
"458","E1",2024-09-28,"Leeds","Coventry",3,0,"H",1,0,"H",1.56,4.29,5.47,"1-0","3-0",13,8,7,2,1,1,0,0,7,3,16,15,3,10,31,"7-3","Y","Y","N",2,0,7
"459","E1",2024-09-28,"Middlesbrough","Stoke",2,0,"H",1,0,"H",1.6,4.13,5.36,"1-0","2-0",26,9,7,1,4,7,0,0,7,2,10,17,2,9,27,"7-2","Y","N","N",11,0,7
"460","E1",2024-09-28,"Millwall","Preston",3,1,"H",2,0,"H",1.92,3.32,4.35,"2-0","3-1",14,6,11,4,2,2,1,0,3,8,16,10,4,11,26,"3-8","Y","Y","Y",4,1,7
"461","E1",2024-09-28,"Oxford","Burnley",0,0,"D",0,0,"D",3.66,3.5,2.03,"0-0","0-0",3,1,14,1,1,2,0,0,2,6,8,13,0,8,21,"2-6","N","N","N",3,0,7
"462","E1",2024-09-28,"Portsmouth","Sheffield United",0,0,"D",0,0,"D",4.06,3.8,1.84,"0-0","0-0",9,2,12,4,2,2,0,0,15,9,12,19,0,24,31,"15-9","N","N","N",4,0,7
"463","E1",2024-09-28,"Watford","Sunderland",2,1,"H",1,0,"H",2.88,3.41,2.44,"1-0","2-1",13,5,17,5,2,1,0,0,4,6,11,11,3,10,22,"4-6","Y","Y","N",3,0,7
"464","E1",2024-09-29,"Swansea","Bristol City",1,1,"D",1,0,"H",2.33,3.52,2.96,"1-0","1-1",7,2,15,6,1,3,0,0,3,8,10,15,2,11,25,"3-8","Y","N","N",4,0,7
"465","E1",2024-10-01,"Burnley","Plymouth",1,0,"H",1,0,"H",1.44,4.98,6.88,"1-0","1-0",11,3,7,0,1,0,0,0,7,1,14,8,1,8,22,"7-1","N","N","N",1,0,8
"466","E1",2024-10-01,"Cardiff","Millwall",1,0,"H",1,0,"H",3.29,3.07,2.48,"1-0","1-0",10,5,11,5,1,3,0,0,5,6,14,12,1,11,26,"5-6","N","N","N",4,0,8
"467","E1",2024-10-01,"Coventry","Blackburn",3,0,"H",1,0,"H",2.13,3.48,3.6,"1-0","3-0",18,8,10,3,1,3,0,0,5,1,12,12,3,6,24,"5-1","Y","Y","N",4,0,8
"468","E1",2024-10-01,"Luton","Oxford",2,2,"D",2,1,"H",1.71,3.98,4.99,"2-1","2-2",12,4,19,8,3,3,1,0,5,6,13,12,4,11,25,"5-6","Y","Y","Y",6,1,8
"469","E1",2024-10-01,"Norwich","Leeds",1,1,"D",1,0,"H",3.78,3.61,2.03,"1-0","1-1",7,1,14,3,2,4,0,0,9,6,12,18,2,15,30,"9-6","Y","N","N",6,0,8
"470","E1",2024-10-01,"QPR","Hull",1,3,"A",1,2,"A",2.5,3.44,2.92,"1-2","1-3",21,7,15,6,1,3,0,0,5,6,12,11,4,11,23,"5-6","Y","Y","Y",4,0,8
"471","E1",2024-10-01,"Sunderland","Derby",2,0,"H",1,0,"H",1.7,3.85,5.32,"1-0","2-0",9,3,13,5,2,2,0,0,1,8,7,19,2,9,26,"1-8","Y","N","N",4,0,8
"472","E1",2024-10-01,"West Brom","Middlesbrough",0,1,"A",0,0,"D",2.51,3.44,2.91,"0-0","0-1",11,1,15,4,2,1,0,0,5,4,7,6,1,9,13,"5-4","N","N","N",3,0,8
"473","E1",2024-10-02,"Preston","Watford",3,0,"H",0,0,"D",2.54,3.26,2.86,"0-0","3-0",15,6,10,6,2,0,0,0,7,5,12,12,3,12,24,"7-5","Y","Y","N",2,0,8
"474","E1",2024-10-02,"Sheffield United","Swansea",1,0,"H",1,0,"H",1.76,3.79,4.5,"1-0","1-0",15,3,7,1,3,2,0,0,5,5,13,9,1,10,22,"5-5","N","N","N",5,0,8
"475","E1",2024-10-02,"Stoke","Portsmouth",6,1,"H",3,1,"H",1.83,3.7,4.21,"3-1","6-1",20,8,9,2,2,1,0,0,3,5,9,13,7,8,22,"3-5","Y","Y","Y",3,0,8
"476","E1",2024-10-02,"Bristol City","Sheffield Weds",0,0,"D",0,0,"D",2.17,3.57,3.22,"0-0","0-0",10,2,8,1,2,1,0,0,6,5,10,12,0,11,22,"6-5","N","N","N",3,0,8
"477","E1",2024-10-04,"Sunderland","Leeds",2,2,"D",1,1,"D",3.01,3.36,2.48,"1-1","2-2",14,4,15,4,3,3,0,0,8,1,11,16,4,9,27,"8-1","Y","Y","Y",6,0,9
"478","E1",2024-10-05,"Burnley","Preston",0,0,"D",0,0,"D",1.65,3.86,5.63,"0-0","0-0",9,1,9,2,3,4,0,0,2,3,10,12,0,5,22,"2-3","N","N","N",7,0,9
"479","E1",2024-10-05,"Norwich","Hull",4,0,"H",2,0,"H",2,3.84,3.56,"2-0","4-0",19,9,16,5,3,4,0,0,4,7,11,14,4,11,25,"4-7","Y","Y","Y",7,0,9
"480","E1",2024-10-05,"Portsmouth","Oxford",1,1,"D",0,0,"D",2.49,3.38,2.93,"0-0","1-1",21,8,13,3,0,1,0,0,11,4,11,10,2,15,21,"11-4","Y","N","N",1,0,9
"481","E1",2024-10-05,"Coventry","Sheffield Weds",1,2,"A",1,1,"D",1.81,3.77,4.24,"1-1","1-2",13,2,13,5,4,3,0,0,6,6,12,17,3,12,29,"6-6","Y","Y","N",7,0,9
"482","E1",2024-10-05,"Derby","QPR",2,0,"H",0,0,"D",2.27,3.34,3.23,"0-0","2-0",10,5,11,3,1,1,0,0,6,9,12,10,2,15,22,"6-9","Y","N","N",2,0,9
"483","E1",2024-10-05,"Plymouth","Blackburn",2,1,"H",1,0,"H",3.25,3.62,2.14,"1-0","2-1",17,7,7,4,4,3,0,0,5,5,8,16,3,10,24,"5-5","Y","Y","N",7,0,9
"484","E1",2024-10-05,"Sheffield United","Luton",2,0,"H",1,0,"H",1.9,3.61,4,"1-0","2-0",15,7,8,2,2,1,0,0,5,6,10,8,2,11,18,"5-6","Y","N","N",3,0,9
"485","E1",2024-10-05,"Swansea","Stoke",0,0,"D",0,0,"D",2.24,3.41,3.23,"0-0","0-0",19,5,10,4,0,4,0,0,5,9,8,14,0,14,22,"5-9","N","N","N",4,0,9
"486","E1",2024-10-05,"Watford","Middlesbrough",2,1,"H",0,0,"D",3.69,3.67,1.97,"0-0","2-1",9,4,11,5,3,1,0,0,7,5,15,11,3,12,26,"7-5","Y","Y","N",4,0,9
"487","E1",2024-10-05,"West Brom","Millwall",0,0,"D",0,0,"D",1.96,3.32,4.16,"0-0","0-0",13,3,6,4,2,3,0,0,5,2,8,15,0,7,23,"5-2","N","N","N",5,0,9
"488","E1",2024-10-06,"Bristol City","Cardiff",1,1,"D",0,0,"D",1.75,3.76,4.6,"0-0","1-1",16,2,15,2,2,1,0,0,4,6,8,12,2,10,20,"4-6","Y","N","N",3,0,9
"489","E1",2024-10-18,"Leeds","Sheffield United",2,0,"H",0,0,"D",1.92,3.56,4.29,"0-0","2-0",13,4,5,0,1,2,0,0,7,3,10,10,2,10,20,"7-3","Y","N","N",3,0,10
"490","E1",2024-10-19,"Cardiff","Plymouth",5,0,"H",2,0,"H",2.03,3.54,3.63,"2-0","5-0",25,11,6,2,3,1,0,1,9,1,15,10,5,10,25,"9-1","Y","Y","Y",4,1,10
"491","E1",2024-10-19,"Luton","Watford",3,0,"H",1,0,"H",2.01,3.56,3.68,"1-0","3-0",13,5,9,1,3,2,0,0,11,4,22,20,3,15,42,"11-4","Y","Y","N",5,0,10
"492","E1",2024-10-19,"Oxford","West Brom",1,1,"D",0,1,"A",3.97,3.49,1.95,"0-1","1-1",12,3,14,3,3,1,0,0,5,8,16,10,2,13,26,"5-8","Y","N","N",4,0,10
"493","E1",2024-10-19,"Preston","Coventry",1,0,"H",0,0,"D",2.84,3.22,2.59,"0-0","1-0",18,3,12,1,4,0,0,0,9,9,12,12,1,18,24,"9-9","N","N","N",4,0,10
"494","E1",2024-10-19,"Blackburn","Swansea",1,0,"H",1,0,"H",2.1,3.45,3.52,"1-0","1-0",8,3,14,2,1,2,0,0,3,8,15,5,1,11,20,"3-8","N","N","N",3,0,10
"495","E1",2024-10-19,"Middlesbrough","Bristol City",0,2,"A",0,2,"A",1.72,3.92,4.6,"0-2","0-2",20,2,9,3,5,3,0,0,7,0,13,10,2,7,23,"7-0","Y","N","N",8,0,10
"496","E1",2024-10-19,"Millwall","Derby",1,1,"D",0,0,"D",2.05,3.36,3.76,"0-0","1-1",16,6,5,1,2,0,0,0,9,5,12,14,2,14,26,"9-5","Y","N","N",2,0,10
"497","E1",2024-10-19,"QPR","Portsmouth",1,2,"A",1,1,"D",1.86,3.65,4.15,"1-1","1-2",15,8,11,3,1,3,0,0,3,5,11,11,3,8,22,"3-5","Y","Y","N",4,0,10
"498","E1",2024-10-19,"Sheffield Weds","Burnley",0,2,"A",0,1,"A",2.79,3.17,2.66,"0-1","0-2",13,3,14,6,1,2,0,0,10,3,10,11,2,13,21,"10-3","Y","N","N",3,0,10
"499","E1",2024-10-19,"Stoke","Norwich",1,1,"D",1,1,"D",2.6,3.43,2.68,"1-1","1-1",14,5,12,4,0,1,0,0,8,7,7,9,2,15,16,"8-7","Y","N","N",1,0,10
"500","E1",2024-10-20,"Hull","Sunderland",0,1,"A",0,0,"D",2.87,3.51,2.4,"0-0","0-1",8,0,10,2,1,1,0,0,4,4,12,8,1,8,20,"4-4","N","N","N",2,0,10
"501","E1",2024-10-22,"Cardiff","Portsmouth",2,0,"H",2,0,"H",1.93,3.63,4.14,"2-0","2-0",24,10,8,2,2,2,0,0,12,5,9,13,2,17,22,"12-5","Y","N","N",4,0,11
"502","E1",2024-10-22,"Leeds","Watford",2,1,"H",2,0,"H",1.34,5.39,9.25,"2-0","2-1",24,7,9,3,2,1,0,0,10,4,7,11,3,14,18,"10-4","Y","Y","N",3,0,11
"503","E1",2024-10-22,"Oxford","Derby",1,1,"D",1,0,"H",2.61,3.3,2.88,"1-0","1-1",11,3,17,4,1,5,0,0,1,6,8,8,2,7,16,"1-6","Y","N","N",6,0,11
"504","E1",2024-10-22,"Preston","Norwich",2,2,"D",2,1,"H",2.76,3.28,2.74,"2-1","2-2",8,2,9,3,2,3,0,0,5,2,12,15,4,7,27,"5-2","Y","Y","Y",5,0,11
"505","E1",2024-10-22,"Sheffield Weds","Swansea",0,0,"D",0,0,"D",2.2,3.43,3.48,"0-0","0-0",8,0,9,1,0,4,0,0,9,6,8,5,0,15,13,"9-6","N","N","N",4,0,11
"506","E1",2024-10-22,"Stoke","Bristol City",2,2,"D",2,0,"H",2.46,3.43,2.99,"2-0","2-2",10,6,28,10,3,1,0,0,6,13,10,5,4,19,15,"6-13","Y","Y","Y",4,0,11
"507","E1",2024-10-22,"QPR","Coventry",1,1,"D",0,1,"A",3.02,3.4,2.45,"0-1","1-1",16,5,8,3,2,1,0,0,7,3,7,13,2,10,20,"7-3","Y","N","N",3,0,11
"508","E1",2024-10-23,"Blackburn","West Brom",0,0,"D",0,0,"D",2.81,3.2,2.62,"0-0","0-0",8,2,9,4,2,0,0,0,4,4,10,7,0,8,17,"4-4","N","N","N",2,0,11
"509","E1",2024-10-23,"Hull","Burnley",1,1,"D",1,0,"H",2.8,3.21,2.63,"1-0","1-1",11,2,11,5,0,1,0,0,4,8,4,15,2,12,19,"4-8","Y","N","N",1,0,11
"510","E1",2024-10-23,"Luton","Sunderland",1,2,"A",0,0,"D",2.64,3.29,2.74,"0-0","1-2",19,4,9,5,2,4,0,0,10,3,14,12,3,13,26,"10-3","Y","Y","N",6,0,11
"511","E1",2024-10-23,"Millwall","Plymouth",1,0,"H",1,0,"H",1.6,4.12,5.39,"1-0","1-0",13,6,9,2,5,1,0,0,6,2,12,11,1,8,23,"6-2","N","N","N",6,0,11
"512","E1",2024-10-23,"Middlesbrough","Sheffield United",1,0,"H",0,0,"D",2.09,3.58,3.42,"0-0","1-0",18,6,9,5,0,1,0,0,8,6,7,4,1,14,11,"8-6","N","N","N",1,0,11
"513","E1",2024-10-25,"Portsmouth","Sheffield Weds",1,2,"A",1,0,"H",3.54,3.45,2.17,"1-0","1-2",9,2,9,3,1,3,0,0,7,7,10,14,3,14,24,"7-7","Y","Y","N",4,0,12
"514","E1",2024-10-26,"Bristol City","Leeds",0,0,"D",0,0,"D",4.13,3.74,1.88,"0-0","0-0",4,0,17,5,1,3,0,0,7,6,11,10,0,13,21,"7-6","N","N","N",4,0,12
"515","E1",2024-10-26,"Coventry","Luton",3,2,"H",0,2,"A",2.22,3.51,3.29,"0-2","3-2",26,10,9,5,2,3,0,1,11,5,9,16,5,16,25,"11-5","Y","Y","Y",5,1,12
"516","E1",2024-10-26,"Watford","Blackburn",1,0,"H",0,0,"D",2.53,3.38,2.87,"0-0","1-0",10,1,12,2,5,4,0,0,6,3,9,17,1,9,26,"6-3","N","N","N",9,0,12
"517","E1",2024-10-26,"Burnley","QPR",0,0,"D",0,0,"D",1.69,3.72,5.12,"0-0","0-0",22,4,2,0,0,1,0,0,16,1,7,10,0,17,17,"16-1","N","N","N",1,0,12
"518","E1",2024-10-26,"Derby","Hull",1,1,"D",0,0,"D",2.32,3.4,3.08,"0-0","1-1",14,3,11,5,1,4,0,0,5,3,10,11,2,8,21,"5-3","Y","N","N",5,0,12
"519","E1",2024-10-26,"Plymouth","Preston",3,3,"D",0,2,"A",2.73,3.41,2.57,"0-2","3-3",12,6,16,8,0,3,0,0,2,1,12,16,6,3,28,"2-1","Y","Y","Y",3,0,12
"520","E1",2024-10-26,"Sheffield United","Stoke",2,0,"H",1,0,"H",1.76,3.72,4.59,"1-0","2-0",19,6,7,3,4,2,0,0,5,3,12,14,2,8,26,"5-3","Y","N","N",6,0,12
"521","E1",2024-10-26,"Sunderland","Oxford",2,0,"H",1,0,"H",1.55,4.22,5.74,"1-0","2-0",13,6,5,2,2,2,0,0,8,2,9,8,2,10,17,"8-2","Y","N","N",4,0,12
"522","E1",2024-10-26,"Swansea","Millwall",0,1,"A",0,0,"D",2.52,3.21,2.94,"0-0","0-1",17,5,6,2,1,4,0,0,10,6,13,14,1,16,27,"10-6","N","N","N",5,0,12
"523","E1",2024-10-26,"West Brom","Cardiff",0,0,"D",0,0,"D",1.66,3.97,5,"0-0","0-0",19,4,5,0,4,3,0,0,12,1,9,18,0,13,27,"12-1","N","N","N",7,0,12
"524","E1",2024-10-27,"Norwich","Middlesbrough",3,3,"D",1,3,"A",2.85,3.47,2.44,"1-3","3-3",9,3,14,8,2,3,1,0,3,2,15,7,6,5,22,"3-2","Y","Y","Y",5,1,12
"525","E1",2024-11-01,"Luton","West Brom",1,1,"D",0,1,"A",2.85,3.32,2.63,"0-1","1-1",13,5,10,3,1,2,0,0,6,3,10,13,2,9,23,"6-3","Y","N","N",3,0,13
"526","E1",2024-11-02,"Blackburn","Sheffield United",0,2,"A",0,1,"A",2.82,3.13,2.66,"0-1","0-2",9,0,20,9,1,2,0,0,5,8,11,14,2,13,25,"5-8","Y","N","N",3,0,13
"527","E1",2024-11-02,"Oxford","Swansea",1,2,"A",0,1,"A",2.75,3.17,2.7,"0-1","1-2",9,2,16,5,1,1,0,0,1,8,15,8,3,9,23,"1-8","Y","Y","N",2,0,13
"528","E1",2024-11-02,"Stoke","Derby",2,1,"H",1,0,"H",2.24,3.36,3.26,"1-0","2-1",13,4,9,3,2,3,0,0,9,4,10,14,3,13,24,"9-4","Y","Y","N",5,0,13
"529","E1",2024-11-02,"Cardiff","Norwich",2,1,"H",0,0,"D",2.58,3.6,2.6,"0-0","2-1",11,5,16,6,3,2,0,0,4,4,11,15,3,8,26,"4-4","Y","Y","N",5,0,13
"530","E1",2024-11-02,"Hull","Portsmouth",1,1,"D",1,0,"H",1.64,4.15,4.87,"1-0","1-1",10,3,9,5,1,4,0,0,5,3,12,7,2,8,19,"5-3","Y","N","N",5,0,13
"531","E1",2024-11-02,"Leeds","Plymouth",3,0,"H",3,0,"H",1.18,7.43,13.41,"3-0","3-0",23,7,0,0,0,0,0,0,9,0,11,15,3,9,26,"9-0","Y","Y","N",0,0,13
"532","E1",2024-11-02,"Middlesbrough","Coventry",0,3,"A",0,1,"A",1.71,4.06,4.49,"0-1","0-3",9,1,10,4,1,3,1,0,6,8,4,12,3,14,16,"6-8","Y","Y","N",4,1,13
"533","E1",2024-11-02,"Preston","Bristol City",1,3,"A",0,1,"A",2.55,3.06,3.03,"0-1","1-3",14,2,5,3,4,3,0,0,4,1,11,20,4,5,31,"4-1","Y","Y","Y",7,0,13
"534","E1",2024-11-02,"QPR","Sunderland",0,0,"D",0,0,"D",3.62,3.35,2.1,"0-0","0-0",17,3,8,1,1,2,0,1,6,6,12,10,0,12,22,"6-6","N","N","N",3,1,13
"535","E1",2024-11-02,"Sheffield Weds","Watford",2,6,"A",1,1,"D",1.95,3.54,3.89,"1-1","2-6",14,6,16,8,3,3,0,0,6,2,14,16,8,8,30,"6-2","Y","Y","Y",6,0,13
"536","E1",2024-11-03,"Millwall","Burnley",1,0,"H",0,0,"D",2.78,3.01,2.8,"0-0","1-0",12,3,8,0,2,2,0,0,2,3,17,12,1,5,29,"2-3","N","N","N",4,0,13
"537","E1",2024-11-05,"Bristol City","Sheffield United",1,2,"A",0,0,"D",3.2,3.32,2.38,"0-0","1-2",12,2,11,4,0,2,1,0,2,5,8,12,3,7,20,"2-5","Y","Y","N",2,1,14
"538","E1",2024-11-05,"Oxford","Hull",1,0,"H",0,0,"D",3.05,3.44,2.41,"0-0","1-0",4,2,12,2,2,1,0,0,2,6,8,10,1,8,18,"2-6","N","N","N",3,0,14
"539","E1",2024-11-05,"QPR","Middlesbrough",1,4,"A",0,2,"A",3.84,3.61,2.01,"0-2","1-4",7,5,12,8,0,2,0,0,8,5,8,11,5,13,19,"8-5","Y","Y","Y",2,0,14
"540","E1",2024-11-05,"Sheffield Weds","Norwich",2,0,"H",2,0,"H",2.27,3.36,3.39,"2-0","2-0",12,5,5,3,0,0,0,0,2,5,6,16,2,7,22,"2-5","Y","N","N",0,0,14
"541","E1",2024-11-05,"Plymouth","Portsmouth",1,0,"H",0,0,"D",2.3,3.56,3.15,"0-0","1-0",10,4,14,4,4,2,0,0,5,6,8,21,1,11,29,"5-6","N","N","N",6,0,14
"542","E1",2024-11-05,"Swansea","Watford",1,0,"H",1,0,"H",2,3.57,3.91,"1-0","1-0",12,3,7,0,3,2,0,0,6,8,9,10,1,14,19,"6-8","N","N","N",5,0,14
"543","E1",2024-11-06,"Blackburn","Stoke",0,2,"A",0,0,"D",2.01,3.56,3.66,"0-0","0-2",25,8,15,7,1,2,0,0,9,4,8,8,2,13,16,"9-4","Y","N","N",3,0,14
"544","E1",2024-11-06,"Coventry","Derby",1,2,"A",0,1,"A",1.77,3.75,4.5,"0-1","1-2",11,3,3,1,0,2,0,0,9,6,5,11,3,15,16,"9-6","Y","Y","N",2,0,14
"545","E1",2024-11-06,"Millwall","Leeds",1,0,"H",1,0,"H",4.33,3.34,1.92,"1-0","1-0",6,3,14,4,2,1,0,0,2,12,11,14,1,14,25,"2-12","N","N","N",3,0,14
"546","E1",2024-11-06,"Luton","Cardiff",1,0,"H",0,0,"D",1.89,3.69,3.95,"0-0","1-0",8,3,10,3,2,1,0,0,6,6,12,13,1,12,25,"6-6","N","N","N",3,0,14
"547","E1",2024-11-06,"Preston","Sunderland",0,0,"D",0,0,"D",3.22,3.18,2.36,"0-0","0-0",14,2,10,2,2,1,0,0,4,4,20,11,0,8,31,"4-4","N","N","N",3,0,14
"548","E1",2024-11-07,"West Brom","Burnley",0,0,"D",0,0,"D",2.31,3.18,3.32,"0-0","0-0",11,1,12,4,3,3,0,0,2,8,6,20,0,10,26,"2-8","N","N","N",6,0,14
"549","E1",2024-11-08,"Watford","Oxford",1,0,"H",0,0,"D",1.7,3.92,5.12,"0-0","1-0",16,8,10,3,5,2,0,0,11,4,12,8,1,15,20,"11-4","N","N","N",7,0,15
"550","E1",2024-11-09,"Cardiff","Blackburn",1,3,"A",0,1,"A",2.35,3.47,3.06,"0-1","1-3",20,8,10,7,0,3,0,0,12,1,11,6,4,13,17,"12-1","Y","Y","Y",3,0,15
"551","E1",2024-11-09,"Middlesbrough","Luton",5,1,"H",2,0,"H",1.76,3.92,4.59,"2-0","5-1",11,6,5,3,1,4,0,0,1,1,6,15,6,2,21,"1-1","Y","Y","Y",5,0,15
