"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"251","EC",2024-08-17,"Hartlepool","Southend",0,0,"D",0,0,"D",3.22,3.48,2.13,"0-0","0-0",0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,"0-0","N","N","N",6,1,2
"252","EC",2024-08-17,"Rochdale","Dag and Red",1,1,"D",0,0,"D",2.19,3.35,3.22,"0-0","1-1",0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",3,0,2
"253","EC",2024-08-17,"Solihull","Maidenhead",2,1,"H",0,0,"D",1.81,3.75,4.02,"0-0","2-1",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",1,0,2
"254","EC",2024-08-17,"Sutton","Altrincham",5,0,"H",4,0,"H",2.06,3.75,3.18,"4-0","5-0",0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,"0-0","Y","Y","Y",2,0,2
"255","EC",2024-08-17,"Wealdstone","Oldham",0,1,"A",0,0,"D",2.63,3.27,2.64,"0-0","0-1",0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,"0-0","N","N","N",5,1,2
"256","EC",2024-08-17,"Woking","Gateshead",0,2,"A",0,1,"A",2.88,3.58,2.28,"0-1","0-2",0,0,0,0,4,1,1,0,0,0,0,0,2,0,0,"0-0","Y","N","N",5,1,2
"257","EC",2024-08-17,"York","Tamworth",2,0,"H",0,0,"D",1.87,3.43,4.11,"0-0","2-0",0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",6,0,2
"258","EC",2024-08-20,"Barnet","Forest Green",1,0,"H",0,0,"D",1.81,3.91,4.08,"0-0","1-0",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"0-0","N","N","N",1,1,3
"259","EC",2024-08-20,"Braintree Town","Aldershot",2,1,"H",0,1,"A",3.13,3.41,2.28,"0-1","2-1",0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",6,0,3
"260","EC",2024-08-20,"Eastleigh","Solihull",2,1,"H",2,0,"H",2.67,3.89,2.39,"2-0","2-1",0,0,0,0,6,2,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",8,0,3
"261","EC",2024-08-20,"Halifax","Gateshead",1,1,"D",0,0,"D",3.22,3.6,2.16,"0-0","1-1",0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",3,0,3
"262","EC",2024-08-20,"Maidenhead","Altrincham",0,1,"A",0,1,"A",2.58,3.42,2.7,"0-1","0-1",0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",4,0,3
"263","EC",2024-08-20,"Oldham","Fylde",1,1,"D",0,1,"A",1.93,3.59,3.95,"0-1","1-1",0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",4,0,3
"264","EC",2024-08-20,"Southend","Boston Utd",2,0,"H",1,0,"H",1.52,4.05,6.55,"1-0","2-0",0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",2,0,3
"265","EC",2024-08-20,"Tamworth","Hartlepool",0,1,"A",0,0,"D",2.81,3.28,2.57,"0-0","0-1",0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",5,0,3
"266","EC",2024-08-20,"Wealdstone","Sutton",0,1,"A",0,1,"A",3.09,3.46,2.29,"0-1","0-1",0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",5,0,3
"267","EC",2024-08-20,"Woking","Dag and Red",1,0,"H",0,0,"D",2.54,3.3,2.83,"0-0","1-0",0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",2,0,3
"268","EC",2024-08-20,"Yeovil","Ebbsfleet",3,2,"H",2,0,"H",1.74,3.77,4.69,"2-0","3-2",0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,"0-0","Y","Y","Y",3,0,3
"269","EC",2024-08-20,"York","Rochdale",1,0,"H",1,0,"H",2.52,3.29,2.87,"1-0","1-0",0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",7,0,3
"270","EC",2024-08-23,"Dag and Red","Halifax",1,1,"D",1,0,"H",2.19,3.44,3.29,"1-0","1-1",0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",3,0,4
"271","EC",2024-08-24,"Gateshead","Yeovil",3,1,"H",2,1,"H",1.76,3.8,4.42,"2-1","3-1",0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",3,0,4
"272","EC",2024-08-24,"Aldershot","Oldham",4,1,"H",1,0,"H",2.28,3.56,2.88,"1-0","4-1",0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,"0-0","Y","Y","Y",3,0,4
"273","EC",2024-08-24,"Altrincham","Eastleigh",0,1,"A",0,0,"D",1.95,3.9,3.34,"0-0","0-1",0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",4,0,4
"274","EC",2024-08-24,"Barnet","Southend",2,1,"H",1,0,"H",1.94,3.56,3.65,"1-0","2-1",0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",4,0,4
"275","EC",2024-08-24,"Boston Utd","Tamworth",1,1,"D",1,0,"H",2.91,2.99,2.58,"1-0","1-1",0,0,0,0,5,4,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",9,0,4
"276","EC",2024-08-24,"Ebbsfleet","Woking",0,3,"A",0,1,"A",2.48,3.45,2.68,"0-1","0-3",0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",5,0,4
"277","EC",2024-08-24,"Fylde","Maidenhead",0,0,"D",0,0,"D",2.24,3.58,2.94,"0-0","0-0",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",4,0,4
"278","EC",2024-08-24,"Hartlepool","Wealdstone",1,1,"D",0,1,"A",1.85,3.71,3.87,"0-1","1-1",0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",4,0,4
"279","EC",2024-08-24,"Rochdale","Forest Green",0,0,"D",0,0,"D",2.21,3.53,3.03,"0-0","0-0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",1,0,4
"280","EC",2024-08-24,"Solihull","Braintree Town",1,1,"D",0,1,"A",1.63,3.59,5.56,"0-1","1-1",0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",6,0,4
"281","EC",2024-08-24,"Sutton","York",2,2,"D",0,0,"D",2.16,3.38,3.26,"0-0","2-2",0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",2,0,4
"282","EC",2024-08-26,"Braintree Town","Ebbsfleet",0,0,"D",0,0,"D",2.24,3.65,3.04,"0-0","0-0",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",3,0,5
"283","EC",2024-08-26,"Eastleigh","Sutton",1,1,"D",1,1,"D",2.64,3.37,2.67,"1-1","1-1",0,0,0,0,3,4,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",7,0,5
"284","EC",2024-08-26,"Forest Green","Altrincham",2,1,"H",1,0,"H",2.08,3.65,3.39,"1-0","2-1",0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",6,0,5
"285","EC",2024-08-26,"Halifax","Solihull",0,1,"A",0,1,"A",2.43,3.33,2.96,"0-1","0-1",0,0,0,0,2,4,0,1,0,0,0,0,1,0,0,"0-0","N","N","N",6,1,5
"286","EC",2024-08-26,"Maidenhead","Barnet",3,1,"H",2,1,"H",3.74,4.05,1.86,"2-1","3-1",0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",4,0,5
"287","EC",2024-08-26,"Oldham","Gateshead",1,1,"D",0,1,"A",2.89,3.62,2.34,"0-1","1-1",0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",4,0,5
"288","EC",2024-08-26,"Southend","Dag and Red",2,2,"D",1,1,"D",1.82,3.51,4.55,"1-1","2-2",0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",4,0,5
"289","EC",2024-08-26,"Tamworth","Aldershot",3,2,"H",1,1,"D",2.79,3.48,2.47,"1-1","3-2",0,0,0,0,5,3,0,0,0,0,0,0,5,0,0,"0-0","Y","Y","Y",8,0,5
"290","EC",2024-08-26,"Wealdstone","Fylde",1,0,"H",1,0,"H",1.95,3.91,3.52,"1-0","1-0",0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",3,0,5
"291","EC",2024-08-26,"Woking","Hartlepool",3,2,"H",0,2,"A",2.5,3.32,2.88,"0-2","3-2",0,0,0,0,4,3,0,1,0,0,0,0,5,0,0,"0-0","Y","Y","Y",7,1,5
"292","EC",2024-08-26,"Yeovil","Rochdale",0,1,"A",0,0,"D",2.35,3.3,3.12,"0-0","0-1",0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",5,0,5
"293","EC",2024-08-26,"York","Boston Utd",0,2,"A",0,0,"D",1.54,4.11,6.08,"0-0","0-2",0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",3,0,5
"294","EC",2024-08-31,"Aldershot","Maidenhead",4,3,"H",1,1,"D",1.96,3.71,3.61,"1-1","4-3",0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,"0-0","Y","Y","Y",1,0,6
"295","EC",2024-08-31,"Altrincham","Oldham",1,1,"D",0,1,"A",3.06,3.6,2.22,"0-1","1-1",0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",9,0,6
"296","EC",2024-08-31,"Barnet","Tamworth",7,0,"H",3,0,"H",1.47,4.46,6.41,"3-0","7-0",0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,"0-0","Y","Y","Y",1,0,6
"297","EC",2024-08-31,"Boston Utd","Yeovil",1,3,"A",1,2,"A",3.17,3.39,2.25,"1-2","1-3",0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,"0-0","Y","Y","Y",2,2,6
"298","EC",2024-08-31,"Dag and Red","York",0,2,"A",0,0,"D",2.67,3.47,2.55,"0-0","0-2",0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",4,0,6
"299","EC",2024-08-31,"Ebbsfleet","Halifax",0,1,"A",0,1,"A",2.51,3.25,2.88,"0-1","0-1",0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,"0-0","N","N","N",4,1,6
"300","EC",2024-08-31,"Gateshead","Eastleigh",2,1,"H",1,0,"H",1.63,4.22,4.76,"1-0","2-1",0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",3,1,6
"301","EC",2024-08-31,"Hartlepool","Braintree Town",0,0,"D",0,0,"D",1.82,3.75,4.14,"0-0","0-0",0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,"0-0","N","N","N",5,1,6
"302","EC",2024-08-31,"Rochdale","Woking",3,0,"H",1,0,"H",2.05,3.56,3.49,"1-0","3-0",0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",2,0,6
"303","EC",2024-08-31,"Solihull","Wealdstone",1,1,"D",1,0,"H",1.99,3.94,3.32,"1-0","1-1",0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",4,0,6
"304","EC",2024-08-31,"Sutton","Forest Green",1,2,"A",0,1,"A",2.07,3.64,3.23,"0-1","1-2",0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",4,0,6
"305","EC",2024-09-07,"Altrincham","Ebbsfleet",4,0,"H",2,0,"H",1.83,3.65,4,"2-0","4-0",0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",2,0,6
"306","EC",2024-09-07,"Braintree Town","Woking",0,0,"D",0,0,"D",2.55,3.09,2.86,"0-0","0-0",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",3,0,7
"307","EC",2024-09-07,"Eastleigh","Tamworth",1,0,"H",1,0,"H",1.71,3.86,4.37,"1-0","1-0",0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",9,0,7
"308","EC",2024-09-07,"Fylde","Yeovil",3,4,"A",2,0,"H",2.54,3.43,2.63,"2-0","3-4",0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,"0-0","Y","Y","Y",2,0,7
"309","EC",2024-09-07,"Gateshead","Barnet",2,0,"H",1,0,"H",2.37,3.64,2.71,"1-0","2-0",0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",4,0,7
"310","EC",2024-09-07,"Hartlepool","Halifax",0,0,"D",0,0,"D",2.16,3.24,3.4,"0-0","0-0",0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",6,0,7
"311","EC",2024-09-07,"Maidenhead","Dag and Red",1,1,"D",1,0,"H",2.34,3.41,2.9,"1-0","1-1",0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",5,0,7
"312","EC",2024-09-07,"Oldham","Southend",1,1,"D",0,1,"A",2.27,3.31,3.1,"0-1","1-1",0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",2,0,7
"313","EC",2024-09-07,"Solihull","Forest Green",0,1,"A",0,0,"D",2.85,3.44,2.36,"0-0","0-1",0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",6,0,7
"314","EC",2024-09-07,"Sutton","Boston Utd",0,3,"A",0,1,"A",1.5,4.32,5.69,"0-1","0-3",0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",5,0,7
"315","EC",2024-09-07,"Wealdstone","York",0,2,"A",0,1,"A",3.33,3.53,2.07,"0-1","0-2",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",0,0,7
"316","EC",2024-09-07,"Aldershot","Rochdale",0,2,"A",0,2,"A",2.4,3.77,2.6,"0-2","0-2",0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",4,0,7
"317","EC",2024-09-10,"Barnet","Altrincham",2,1,"H",1,1,"D",1.43,4.97,6.27,"1-1","2-1",0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",6,0,7
"318","EC",2024-09-10,"Boston Utd","Hartlepool",1,2,"A",1,0,"H",4.45,3.68,1.79,"1-0","1-2",0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",4,0,8
"319","EC",2024-09-10,"Dag and Red","Sutton",3,0,"H",1,0,"H",2.8,3.18,2.65,"1-0","3-0",0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",3,0,8
"320","EC",2024-09-10,"Ebbsfleet","Aldershot",0,0,"D",0,0,"D",2.79,3.74,2.36,"0-0","0-0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",1,0,8
"321","EC",2024-09-10,"Forest Green","Fylde",3,0,"H",1,0,"H",1.52,4.55,5.67,"1-0","3-0",0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",5,0,8
"322","EC",2024-09-10,"Halifax","Oldham",1,1,"D",0,0,"D",2.93,3.21,2.53,"0-0","1-1",0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,"0-0","Y","N","N",4,1,8
"323","EC",2024-09-10,"Rochdale","Maidenhead",3,1,"H",2,0,"H",1.7,3.89,4.83,"2-0","3-1",0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",2,0,8
"324","EC",2024-09-10,"Southend","Eastleigh",2,0,"H",2,0,"H",1.83,3.8,4.08,"2-0","2-0",0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",5,0,8
"325","EC",2024-09-10,"Woking","Wealdstone",1,0,"H",1,0,"H",2.11,3.46,3.49,"1-0","1-0",0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",5,0,8
"326","EC",2024-09-10,"Yeovil","Solihull",0,1,"A",0,1,"A",2.31,3.48,3.04,"0-1","0-1",0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",6,0,8
"327","EC",2024-09-10,"York","Braintree Town",2,1,"H",2,1,"H",1.72,3.76,4.84,"2-1","2-1",0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",3,0,8
"328","EC",2024-09-14,"Barnet","Braintree Town",3,1,"H",2,1,"H",1.36,4.88,7.44,"2-1","3-1",0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",4,0,8
"329","EC",2024-09-14,"Boston Utd","Aldershot",1,1,"D",0,1,"A",3.21,3.69,2.05,"0-1","1-1",0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",7,0,8
"330","EC",2024-09-14,"Ebbsfleet","Hartlepool",1,0,"H",1,0,"H",3.07,3.59,2.15,"1-0","1-0",0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",3,0,9
"331","EC",2024-09-14,"Forest Green","Wealdstone",2,2,"D",2,1,"H",1.45,4.33,6.4,"2-1","2-2",0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",3,0,9
"332","EC",2024-09-14,"Halifax","Eastleigh",3,1,"H",2,0,"H",2.23,3.49,3.02,"2-0","3-1",0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",3,0,9
"333","EC",2024-09-14,"Rochdale","Solihull",1,2,"A",0,1,"A",1.93,3.52,3.71,"0-1","1-2",0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",3,0,9
"334","EC",2024-09-14,"Southend","Sutton",1,3,"A",1,1,"D",1.83,3.63,4.02,"1-1","1-3",0,0,0,0,2,5,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",7,0,9
"335","EC",2024-09-14,"Tamworth","Maidenhead",3,1,"H",1,0,"H",2.61,3.25,2.67,"1-0","3-1",0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",2,0,9
"336","EC",2024-09-14,"Woking","Oldham",1,3,"A",0,1,"A",2.9,3.42,2.33,"0-1","1-3",0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",2,0,9
"337","EC",2024-09-14,"Yeovil","Altrincham",0,0,"D",0,0,"D",2.37,3.5,2.8,"0-0","0-0",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",2,0,9
"338","EC",2024-09-14,"York","Fylde",3,0,"H",0,0,"D",1.52,4.11,5.72,"0-0","3-0",0,0,0,0,3,2,0,1,0,0,0,0,3,0,0,"0-0","Y","Y","N",5,1,9
"339","EC",2024-09-14,"Dag and Red","Gateshead",7,1,"H",2,1,"H",3.04,3.61,2.17,"2-1","7-1",0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,"0-0","Y","Y","Y",1,0,9
"516","F1",2024-08-16,"Le Havre","Paris SG",1,4,"A",0,1,"A",7.84,4.94,1.42,"0-1","1-4",5,2,14,9,3,0,0,0,2,8,9,9,5,10,18,"2-8","Y","Y","Y",3,0,1
"517","F1",2024-08-17,"Brest","Marseille",1,5,"A",1,3,"A",2.96,3.37,2.51,"1-3","1-5",7,5,7,5,4,1,0,0,5,0,10,8,6,5,18,"5-0","Y","Y","Y",5,0,1
"518","F1",2024-08-17,"Reims","Lille",0,2,"A",0,1,"A",3.36,3.38,2.27,"0-1","0-2",2,0,21,6,2,2,1,0,0,8,6,13,2,8,19,"0-8","Y","N","N",4,1,1
"519","F1",2024-08-17,"Monaco","St Etienne",1,0,"H",1,0,"H",1.51,4.64,6.26,"1-0","1-0",13,6,7,4,1,1,0,0,5,4,13,14,1,9,27,"5-4","N","N","N",2,0,1
"520","F1",2024-08-18,"Auxerre","Nice",2,1,"H",1,1,"D",3.22,3.18,2.45,"1-1","2-1",16,7,9,2,0,0,0,0,3,5,11,17,3,8,28,"3-5","Y","Y","N",0,0,1
"521","F1",2024-08-18,"Angers","Lens",0,1,"A",0,1,"A",5.66,3.96,1.65,"0-1","0-1",4,3,10,5,1,0,0,0,7,3,6,10,1,10,16,"7-3","N","N","N",1,0,1
"522","F1",2024-08-18,"Montpellier","Strasbourg",1,1,"D",0,0,"D",2.12,3.35,3.8,"0-0","1-1",7,5,11,4,4,3,0,0,6,4,20,18,2,10,38,"6-4","Y","N","N",7,0,1
"523","F1",2024-08-18,"Toulouse","Nantes",0,0,"D",0,0,"D",2.11,3.29,3.92,"0-0","0-0",7,3,6,2,1,3,0,0,10,5,10,8,0,15,18,"10-5","N","N","N",4,0,1
"524","F1",2024-08-18,"Rennes","Lyon",3,0,"H",2,0,"H",2.47,3.38,3.01,"2-0","3-0",22,8,16,2,2,1,0,0,7,7,13,12,3,14,25,"7-7","Y","Y","N",3,0,1
"525","F1",2024-08-23,"Paris SG","Montpellier",6,0,"H",2,0,"H",1.25,6.94,10.85,"2-0","6-0",21,10,6,3,1,4,0,0,10,2,9,16,6,12,25,"10-2","Y","Y","Y",5,0,2
"526","F1",2024-08-24,"Lyon","Monaco",0,2,"A",0,0,"D",2.62,3.73,2.61,"0-0","0-2",2,1,15,4,0,0,0,1,0,6,10,7,2,6,17,"0-6","Y","N","N",0,1,2
"527","F1",2024-08-24,"Lille","Angers",2,0,"H",1,0,"H",1.33,4.72,8.77,"1-0","2-0",11,6,5,2,1,2,0,0,3,2,9,17,2,5,26,"3-2","Y","N","N",3,0,2
"528","F1",2024-08-24,"St Etienne","Le Havre",0,2,"A",0,0,"D",2.11,3.45,3.71,"0-0","0-2",18,5,14,5,3,3,0,0,2,4,11,9,2,6,20,"2-4","Y","N","N",6,0,2
"529","F1",2024-08-25,"Lens","Brest",2,0,"H",2,0,"H",1.81,3.71,4.69,"2-0","2-0",22,11,10,2,0,0,1,0,5,2,8,6,2,7,14,"5-2","Y","N","N",0,1,2
"530","F1",2024-08-25,"Nantes","Auxerre",2,0,"H",1,0,"H",2.25,3.22,3.22,"1-0","2-0",8,6,10,3,0,0,0,1,3,12,9,6,2,15,15,"3-12","Y","N","N",0,1,2
"531","F1",2024-08-25,"Nice","Toulouse",1,1,"D",0,0,"D",1.88,3.53,4.57,"0-0","1-1",10,4,15,3,4,1,0,0,4,4,11,21,2,8,32,"4-4","Y","N","N",5,0,2
"532","F1",2024-08-25,"Strasbourg","Rennes",3,1,"H",1,0,"H",3.19,3.5,2.3,"1-0","3-1",9,5,13,5,2,4,0,0,2,5,7,19,4,7,26,"2-5","Y","Y","Y",6,0,2
"533","F1",2024-08-25,"Marseille","Reims",2,2,"D",1,0,"H",1.56,4.47,5.84,"1-0","2-2",16,10,12,3,1,1,0,0,2,4,10,13,4,6,23,"2-4","Y","Y","Y",2,0,2
"534","F1",2024-08-30,"Lyon","Strasbourg",4,3,"H",1,1,"D",1.89,3.83,4.18,"1-1","4-3",22,13,14,7,3,2,0,0,9,2,10,6,7,11,16,"9-2","Y","Y","Y",5,0,3
"535","F1",2024-08-31,"Brest","St Etienne",4,0,"H",2,0,"H",1.85,3.83,4.28,"2-0","4-0",17,7,3,0,0,5,0,0,7,2,12,28,4,9,40,"7-2","Y","Y","Y",5,0,3
"536","F1",2024-08-31,"Montpellier","Nantes",1,3,"A",1,2,"A",2.35,3.38,3.22,"1-2","1-3",11,5,10,5,2,2,0,0,8,3,11,13,4,11,24,"8-3","Y","Y","Y",4,0,3
"537","F1",2024-08-31,"Toulouse","Marseille",1,3,"A",0,2,"A",4.09,3.74,1.91,"0-2","1-3",4,2,11,5,4,2,1,0,2,3,10,12,4,5,22,"2-3","Y","Y","Y",6,1,3
"538","F1",2024-09-01,"Monaco","Lens",1,1,"D",0,0,"D",1.83,3.74,3.9,"0-0","1-1",14,3,12,4,1,4,0,0,7,7,11,21,2,14,32,"7-7","Y","N","N",5,0,3
"539","F1",2024-09-01,"Angers","Nice",1,4,"A",0,2,"A",4.2,3.35,2.01,"0-2","1-4",12,7,12,9,6,4,0,1,4,7,14,13,5,11,27,"4-7","Y","Y","Y",10,1,3
"540","F1",2024-09-01,"Le Havre","Auxerre",3,1,"H",1,1,"D",2.81,3.28,2.69,"1-1","3-1",21,8,7,2,1,5,0,1,2,2,10,15,4,4,25,"2-2","Y","Y","Y",6,1,3
"541","F1",2024-09-01,"Reims","Rennes",2,1,"H",1,1,"D",2.94,3.29,2.37,"1-1","2-1",11,7,13,5,2,1,0,0,3,5,9,12,3,8,21,"3-5","Y","Y","N",3,0,3
"542","F1",2024-09-01,"Lille","Paris SG",1,3,"A",0,2,"A",4.31,3.74,1.86,"0-2","1-3",10,4,10,7,3,2,0,0,3,1,7,5,4,4,12,"3-1","Y","Y","Y",5,0,3
"543","F1",2024-09-13,"St Etienne","Lille",1,0,"H",1,0,"H",5.22,3.78,1.72,"1-0","1-0",10,5,17,4,1,1,0,0,2,7,12,10,1,9,22,"2-7","N","N","N",2,0,4
"544","F1",2024-09-14,"Marseille","Nice",2,0,"H",1,0,"H",1.75,3.97,4.6,"1-0","2-0",10,5,12,4,5,2,1,0,1,2,18,4,2,3,22,"1-2","Y","N","N",7,1,4
"545","F1",2024-09-14,"Auxerre","Monaco",0,3,"A",0,2,"A",4.02,3.8,1.89,"0-2","0-3",13,3,19,9,3,0,0,0,1,6,13,16,3,7,29,"1-6","Y","Y","N",3,0,4
"546","F1",2024-09-14,"Paris SG","Brest",3,1,"H",1,1,"D",1.28,6.16,9.59,"1-1","3-1",22,9,5,3,2,3,0,0,9,1,7,13,4,10,20,"9-1","Y","Y","Y",5,0,4
"547","F1",2024-09-15,"Rennes","Montpellier",3,0,"H",2,0,"H",1.63,4.26,5.16,"2-0","3-0",11,6,12,4,1,3,0,0,3,4,10,7,3,7,17,"3-4","Y","Y","N",4,0,4
"548","F1",2024-09-15,"Nantes","Reims",1,2,"A",1,1,"D",2.43,3.37,3.03,"1-1","1-2",18,6,11,4,3,1,0,0,6,3,14,5,3,9,19,"6-3","Y","Y","N",4,0,4
"549","F1",2024-09-15,"Strasbourg","Angers",1,1,"D",1,0,"H",1.69,3.82,5.31,"1-0","1-1",10,5,12,2,4,1,0,0,6,9,11,14,2,15,25,"6-9","Y","N","N",5,0,4
"550","F1",2024-09-15,"Toulouse","Le Havre",2,0,"H",0,0,"D",1.85,3.71,4.37,"0-0","2-0",15,7,5,3,1,1,0,0,6,5,10,11,2,11,21,"6-5","Y","N","N",2,0,4
"551","F1",2024-09-15,"Lens","Lyon",0,0,"D",0,0,"D",1.86,3.8,4.18,"0-0","0-0",12,5,8,3,0,0,0,0,5,8,12,11,0,13,23,"5-8","N","N","N",0,0,4
"552","F2",2024-08-16,"Ajaccio","Rodez",1,0,"H",0,0,"D",2.35,3.1,3.45,"0-0","1-0",8,4,5,0,2,0,0,0,3,4,2,0,1,7,2,"3-4","N","N","N",2,0,1
"553","F2",2024-08-16,"Amiens","Red Star",3,0,"H",1,0,"H",2.36,3.09,3.43,"1-0","3-0",17,6,13,3,1,0,0,0,6,3,11,13,3,9,24,"6-3","Y","Y","N",1,0,1
