Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST
SP2,07/03/2021,Malaga,Sabadell,2,0,H,0,0,D,2.2,2.92,4.2,0-0,2-0,16,7,9,2
SP2,07/03/2021,Ponferradina,Sp Gijon,2,2,D,0,1,A,3.05,2.9,2.78,0-1,2-2,6,4,11,6
SP2,07/03/2021,Mallorca,Cartagena,2,1,H,1,0,H,1.66,3.57,6.45,1-0,2-1,9,3,6,3
SP2,07/03/2021,Girona,Almeria,0,1,A,0,0,D,2.93,3.02,2.77,0-0,0-1,6,3,12,6
SP2,08/03/2021,Alcorcon,Mirandes,4,0,H,0,0,D,2.53,2.89,3.43,0-0,4-0,11,6,5,2
SP2,08/03/2021,Lugo,Fuenlabrada,0,0,D,0,0,D,2.91,2.84,2.97,0-0,0-0,9,0,8,3
SP2,12/03/2021,Cartagena,Ponferradina,1,1,D,1,0,H,2.36,2.99,3.7,1-0,1-1,9,2,9,2
SP2,12/03/2021,Vallecano,Zaragoza,3,2,H,1,2,A,2.05,3.12,4.56,1-2,3-2,15,4,9,3
SP2,13/03/2021,Fuenlabrada,Las Palmas,1,2,A,1,1,D,2.17,3.07,4.03,1-1,1-2,15,4,11,4
SP2,13/03/2021,Girona,Lugo,1,1,D,0,1,A,2.02,3.19,4.42,0-1,1-1,18,2,13,5
SP2,13/03/2021,Castellon,Sabadell,2,1,H,1,0,H,2.38,2.94,3.66,1-0,2-1,7,3,13,3
SP2,13/03/2021,Mirandes,Espanol,2,2,D,1,1,D,4.73,3.18,1.96,1-1,2-2,16,8,9,3
SP2,14/03/2021,Logrones,Malaga,0,1,A,0,1,A,3.2,2.74,2.81,0-1,0-1,6,1,9,3
SP2,14/03/2021,Sp Gijon,Mallorca,2,0,H,1,0,H,3.16,2.85,2.74,1-0,2-0,8,4,12,3
SP2,14/03/2021,Tenerife,Albacete,2,0,H,0,0,D,1.66,3.49,6.8,0-0,2-0,12,3,5,1
SP2,14/03/2021,Oviedo,Leganes,1,3,A,0,1,A,3.03,2.86,2.83,0-1,1-3,7,1,8,4
SP2,15/03/2021,Almeria,Alcorcon,0,0,D,0,0,D,1.85,3.16,5.65,0-0,0-0,11,5,5,2
SP2,19/03/2021,Las Palmas,Girona,1,2,A,1,0,H,2.76,2.89,3.15,1-0,1-2,11,6,8,4
SP2,20/03/2021,Sabadell,Sp Gijon,1,1,D,1,0,H,3.43,2.85,2.56,1-0,1-1,8,4,12,6
SP2,20/03/2021,Mallorca,Oviedo,0,0,D,0,0,D,1.81,3.25,5.65,0-0,0-0,15,3,9,3
SP2,20/03/2021,Leganes,Fuenlabrada,0,2,A,0,0,D,1.69,3.62,5.89,0-0,0-2,9,2,13,5
SP2,20/03/2021,Espanol,Logrones,4,0,H,3,0,H,1.36,4.75,11.06,3-0,4-0,22,12,3,0
SP2,21/03/2021,Ponferradina,Almeria,2,1,H,0,1,A,3.73,2.78,2.47,0-1,2-1,18,4,14,5
SP2,21/03/2021,Malaga,Tenerife,1,1,D,1,0,H,2.88,2.77,2.93,1-0,1-1,2,1,16,7
SP2,21/03/2021,Lugo,Castellon,0,0,D,0,0,D,2.24,3.04,3.86,0-0,0-0,20,6,4,2
SP2,21/03/2021,Alcorcon,Vallecano,0,3,A,0,2,A,3.55,3.16,2.3,0-2,0-3,6,1,11,4
SP2,22/03/2021,Albacete,Cartagena,2,0,H,1,0,H,2.82,2.91,2.98,1-0,2-0,8,4,12,1
SP2,22/03/2021,Zaragoza,Mirandes,1,0,H,1,0,H,2.57,2.86,3.4,1-0,1-0,11,5,10,3
SP2,26/03/2021,Sp Gijon,Alcorcon,0,0,D,0,0,D,2.11,2.84,4.92,0-0,0-0,11,3,9,4
SP2,26/03/2021,Castellon,Espanol,1,3,A,1,2,A,6.83,3.92,1.59,1-2,1-3,4,2,21,6
SP2,27/03/2021,Oviedo,Ponferradina,1,1,D,1,1,D,1.94,3.31,4.57,1-1,1-1,10,4,6,3
SP2,27/03/2021,Almeria,Leganes,1,1,D,0,0,D,2.2,3.3,3.61,0-0,1-1,25,12,13,6
SP2,27/03/2021,Cartagena,Malaga,1,1,D,1,0,H,2.82,2.81,3.1,1-0,1-1,10,4,11,5
SP2,27/03/2021,Logrones,Zaragoza,1,1,D,1,0,H,3.53,2.92,2.45,1-0,1-1,4,2,8,2
SP2,28/03/2021,Lugo,Sabadell,0,1,A,0,1,A,2.44,2.99,3.46,0-1,0-1,6,3,12,2
SP2,28/03/2021,Girona,Albacete,2,1,H,0,0,D,2,3.17,4.54,0-0,2-1,10,4,9,2
SP2,28/03/2021,Tenerife,Las Palmas,1,1,D,1,1,D,2.07,3.04,4.51,1-1,1-1,12,3,11,2
SP2,29/03/2021,Fuenlabrada,Mallorca,4,1,H,3,0,H,3.21,2.81,2.73,3-0,4-1,13,9,10,4
SP2,30/03/2021,Alcorcon,Oviedo,1,1,D,1,0,H,3.14,2.85,2.79,1-0,1-1,6,1,11,3
SP2,30/03/2021,Malaga,Almeria,0,3,A,0,2,A,3.58,3.16,2.32,0-2,0-3,17,3,9,4
SP2,30/03/2021,Ponferradina,Logrones,2,2,D,0,1,A,1.9,3.33,4.93,0-1,2-2,13,2,12,7
SP2,30/03/2021,Vallecano,Sp Gijon,0,1,A,0,1,A,2.2,3.04,4.1,0-1,0-1,17,7,9,2
SP2,31/03/2021,Albacete,Castellon,0,1,A,0,0,D,2.6,3,3.18,0-0,0-1,16,7,10,3
SP2,31/03/2021,Sabadell,Girona,2,2,D,2,1,H,2.95,2.89,2.87,2-1,2-2,8,5,15,7
SP2,01/04/2021,Espanol,Fuenlabrada,4,0,H,3,0,H,1.7,3.41,6.37,3-0,4-0,18,4,6,2
SP2,01/04/2021,Mallorca,Leganes,1,0,H,1,0,H,2.27,2.93,3.97,1-0,1-0,8,3,11,3
SP2,01/04/2021,Las Palmas,Lugo,6,1,H,3,1,H,2.03,3.49,3.91,3-1,6-1,22,11,6,3
SP2,01/04/2021,Zaragoza,Cartagena,0,0,D,0,0,D,2.39,2.95,3.62,0-0,0-0,9,1,6,3
SP2,02/04/2021,Almeria,Vallecano,0,1,A,0,0,D,2.42,3.29,3.22,0-0,0-1,7,2,10,3
SP2,03/04/2021,Logrones,Tenerife,1,0,H,0,0,D,3.82,3.17,2.19,0-0,1-0,7,1,8,2
SP2,03/04/2021,Girona,Ponferradina,3,1,H,1,0,H,2.34,3.14,3.49,1-0,3-1,11,4,8,4
SP2,03/04/2021,Castellon,Oviedo,1,0,H,0,0,D,3.42,3.14,2.36,0-0,1-0,2,0,16,2
SP2,04/04/2021,Sp Gijon,Mirandes,1,2,A,0,0,D,1.66,3.38,6.41,0-0,1-2,13,2,10,7
SP2,04/04/2021,Albacete,Espanol,0,3,A,0,1,A,7.46,3.84,1.56,0-1,0-3,8,2,9,6
SP2,04/04/2021,Leganes,Sabadell,2,1,H,2,0,H,1.65,3.62,6.4,2-0,2-1,10,4,15,6
SP2,04/04/2021,Lugo,Malaga,0,1,A,0,0,D,2.71,2.81,3.24,0-0,0-1,10,3,9,3
SP2,04/04/2021,Las Palmas,Mallorca,1,1,D,0,1,A,3.93,2.9,2.3,0-1,1-1,15,2,11,3
SP2,05/04/2021,Cartagena,Alcorcon,2,1,H,2,0,H,2.66,2.97,3.12,2-0,2-1,9,4,11,4
SP2,05/04/2021,Fuenlabrada,Zaragoza,0,1,A,0,0,D,2.53,2.89,3.43,0-0,0-1,10,4,8,2
SP2,09/04/2021,Tenerife,Sp Gijon,1,0,H,0,0,D,2.52,2.75,3.75,0-0,1-0,10,4,11,1
SP2,10/04/2021,Ponferradina,Fuenlabrada,0,0,D,0,0,D,3,3.04,2.7,0-0,0-0,7,2,13,5
SP2,10/04/2021,Oviedo,Las Palmas,0,0,D,0,0,D,2.06,3.41,3.9,0-0,0-0,11,4,4,0
SP2,10/04/2021,Vallecano,Girona,2,1,H,1,1,D,1.87,3.5,4.63,1-1,2-1,13,8,11,2
SP2,11/04/2021,Malaga,Albacete,2,0,H,1,0,H,1.96,3.31,4.5,1-0,2-0,9,2,8,4
SP2,11/04/2021,Zaragoza,Almeria,2,1,H,1,1,D,3.2,2.83,2.72,1-1,2-1,10,3,17,3
SP2,11/04/2021,Mallorca,Lugo,2,0,H,1,0,H,1.53,3.88,7.81,1-0,2-0,11,3,8,2
SP2,11/04/2021,Mirandes,Logrones,0,1,A,0,0,D,2.21,3.08,3.88,0-0,0-1,8,4,13,5
SP2,11/04/2021,Sabadell,Cartagena,1,1,D,1,0,H,2.59,2.97,3.23,1-0,1-1,5,2,16,4
SP2,11/04/2021,Espanol,Leganes,2,1,H,1,0,H,1.93,3.06,5.25,1-0,2-1,13,9,11,2
SP2,12/04/2021,Alcorcon,Castellon,2,1,H,1,1,D,2.14,3.04,4.18,1-1,2-1,16,7,7,3
SP2,14/04/2021,Vallecano,Mirandes,0,1,A,0,0,D,1.71,3.55,6.06,0-0,0-1,9,2,21,8
SP2,16/04/2021,Fuenlabrada,Sabadell,2,2,D,0,1,A,1.94,3.38,4.58,0-1,2-2,18,7,6,2
SP2,16/04/2021,Girona,Zaragoza,3,0,H,1,0,H,2.36,2.96,3.76,1-0,3-0,11,5,13,1
SP2,17/04/2021,Lugo,Alcorcon,1,3,A,0,1,A,2.89,2.85,2.98,0-1,1-3,7,1,14,5
SP2,17/04/2021,Castellon,Mallorca,1,0,H,1,0,H,4.67,3.11,2,1-0,1-0,9,3,18,6
SP2,17/04/2021,Las Palmas,Malaga,1,1,D,0,0,D,2.41,3.03,3.47,0-0,1-1,12,6,7,3
SP2,17/04/2021,Sp Gijon,Oviedo,0,1,A,0,1,A,2.34,2.96,3.72,0-1,0-1,10,4,8,3
SP2,18/04/2021,Albacete,Mirandes,1,0,H,0,0,D,2.84,3.01,2.87,0-0,1-0,10,2,6,3
SP2,18/04/2021,Logrones,Vallecano,0,0,D,0,0,D,,,,0-0,0-0,9,3,17,6
SP2,18/04/2021,Cartagena,Tenerife,0,0,D,0,0,D,2.88,2.94,2.9,0-0,0-0,14,2,5,2
SP2,19/04/2021,Leganes,Ponferradina,1,1,D,1,0,H,1.77,3.19,6.34,1-0,1-1,11,4,7,3
SP2,19/04/2021,Almeria,Espanol,1,1,D,0,0,D,3.18,3.28,2.42,0-0,1-1,8,2,7,3
SP2,21/04/2021,Mirandes,Tenerife,0,0,D,0,0,D,,,,0-0,0-0,10,4,10,0
D1,18/09/2020,Bayern Munich,Schalke 04,8,0,H,3,0,H,1.1,12.11,27.06,3-0,8-0,22,12,5,1
D1,19/09/2020,Ein Frankfurt,Bielefeld,1,1,D,0,0,D,1.67,4.21,5.08,0-0,1-1,18,6,14,4
D1,19/09/2020,FC Koln,Hoffenheim,2,3,A,1,2,A,2.62,3.67,2.63,1-2,2-3,13,6,13,7
D1,19/09/2020,Stuttgart,Freiburg,2,3,A,0,2,A,2.33,3.51,3.14,0-2,2-3,22,7,7,6
D1,19/09/2020,Union Berlin,Augsburg,1,3,A,0,1,A,2.37,3.25,3.29,0-1,1-3,13,3,9,5
D1,19/09/2020,Werder Bremen,Hertha,1,4,A,0,2,A,2.64,3.5,2.72,0-2,1-4,17,7,13,6
D1,19/09/2020,Dortmund,Mgladbach,3,0,H,1,0,H,1.64,4.42,5.03,1-0,3-0,9,4,8,2
D1,20/09/2020,RB Leipzig,Mainz,3,1,H,2,0,H,1.37,5.49,7.98,2-0,3-1,23,10,8,1
D1,20/09/2020,Wolfsburg,Leverkusen,0,0,D,0,0,D,2.96,3.42,2.48,0-0,0-0,9,1,6,2
D1,25/09/2020,Hertha,Ein Frankfurt,1,3,A,0,2,A,2.33,3.83,3.01,0-2,1-3,12,6,10,3
D1,26/09/2020,Augsburg,Dortmund,2,0,H,1,0,H,7.52,4.95,1.45,1-0,2-0,6,4,16,7
D1,26/09/2020,Bielefeld,FC Koln,1,0,H,0,0,D,2.79,3.62,2.59,0-0,1-0,7,3,12,2
D1,26/09/2020,Leverkusen,RB Leipzig,1,1,D,1,1,D,3.18,3.79,2.25,1-1,1-1,11,4,7,2
D1,26/09/2020,Mainz,Stuttgart,1,4,A,1,1,D,2.51,3.63,2.87,1-1,1-4,11,3,15,7
D1,26/09/2020,Mgladbach,Union Berlin,1,1,D,0,0,D,1.44,4.8,7.96,0-0,1-1,14,5,15,2
D1,26/09/2020,Schalke 04,Werder Bremen,1,3,A,0,2,A,2.62,3.49,2.82,0-2,1-3,17,4,17,8
D1,27/09/2020,Hoffenheim,Bayern Munich,4,1,H,2,1,H,10.77,6.89,1.24,2-1,4-1,17,8,14,2
D1,27/09/2020,Freiburg,Wolfsburg,1,1,D,1,1,D,3.09,3.55,2.34,1-1,1-1,21,7,8,2
D1,02/10/2020,Union Berlin,Mainz,4,0,H,1,0,H,2.18,3.73,3.4,1-0,4-0,13,7,5,0
D1,03/10/2020,Dortmund,Freiburg,4,0,H,1,0,H,1.31,5.71,9.75,1-0,4-0,16,7,6,2
D1,03/10/2020,Ein Frankfurt,Hoffenheim,2,1,H,0,1,A,2.42,3.61,2.91,0-1,2-1,16,6,11,4
D1,03/10/2020,FC Koln,Mgladbach,1,3,A,0,2,A,3.96,3.91,1.91,0-2,1-3,8,3,17,11
D1,03/10/2020,Stuttgart,Leverkusen,1,1,D,0,1,A,3.74,3.95,1.96,0-1,1-1,11,2,15,7
D1,03/10/2020,Werder Bremen,Bielefeld,1,0,H,1,0,H,2.15,3.67,3.37,1-0,1-0,7,2,10,5
D1,03/10/2020,RB Leipzig,Schalke 04,4,0,H,3,0,H,1.26,6.13,11.29,3-0,4-0,21,7,4,1
D1,04/10/2020,Wolfsburg,Augsburg,0,0,D,0,0,D,2.05,3.64,3.7,0-0,0-0,17,6,9,1
D1,04/10/2020,Bayern Munich,Hertha,4,3,H,1,0,H,1.16,8.29,17.01,1-0,4-3,22,9,9,5
D1,17/10/2020,Augsburg,RB Leipzig,0,2,A,0,1,A,6.16,4.61,1.55,0-1,0-2,6,2,15,6
D1,17/10/2020,Freiburg,Werder Bremen,1,1,D,1,1,D,2.29,3.63,3.23,1-1,1-1,19,4,14,4
D1,17/10/2020,Hertha,Stuttgart,0,2,A,0,1,A,2.1,3.88,3.46,0-1,0-2,16,4,7,2
D1,17/10/2020,Hoffenheim,Dortmund,0,1,A,0,0,D,4.17,4.52,1.78,0-0,0-1,8,3,15,5
D1,17/10/2020,Mainz,Leverkusen,0,1,A,0,1,A,5.49,4.35,1.63,0-1,0-1,5,0,9,4
D1,17/10/2020,Bielefeld,Bayern Munich,1,4,A,0,3,A,15.18,7.9,1.19,0-3,1-4,11,5,16,10
D1,17/10/2020,Mgladbach,Wolfsburg,1,1,D,0,0,D,1.89,3.91,4.19,0-0,1-1,13,2,14,5
D1,18/10/2020,FC Koln,Ein Frankfurt,1,1,D,0,1,A,3.28,3.95,2.15,0-1,1-1,9,5,16,4
D1,18/10/2020,Schalke 04,Union Berlin,1,1,D,0,0,D,2.95,3.29,2.64,0-0,1-1,8,4,13,7
D1,23/10/2020,Stuttgart,FC Koln,1,1,D,1,1,D,1.93,4.04,3.87,1-1,1-1,9,4,14,4
D1,24/10/2020,Bayern Munich,Ein Frankfurt,5,0,H,2,0,H,1.23,7.32,11.69,2-0,5-0,20,10,9,2
D1,24/10/2020,Mainz,Mgladbach,2,3,A,2,1,H,4.96,4.24,1.7,2-1,2-3,15,7,21,12
D1,24/10/2020,RB Leipzig,Hertha,2,1,H,1,1,D,1.51,4.9,6.38,1-1,2-1,29,8,11,3
D1,24/10/2020,Union Berlin,Freiburg,1,1,D,1,1,D,2.3,3.47,3.33,1-1,1-1,22,7,8,4
D1,24/10/2020,Dortmund,Schalke 04,3,0,H,0,0,D,1.22,6.84,13.92,0-0,3-0,17,7,3,0
D1,25/10/2020,Wolfsburg,Bielefeld,2,1,H,2,0,H,1.69,4.01,5.39,2-0,2-1,14,4,8,1
D1,25/10/2020,Werder Bremen,Hoffenheim,1,1,D,1,1,D,3.08,3.84,2.29,1-1,1-1,5,2,15,6
D1,26/10/2020,Leverkusen,Augsburg,3,1,H,1,0,H,1.66,4.18,5.42,1-0,3-1,15,7,7,3
D1,30/10/2020,Schalke 04,Stuttgart,1,1,D,1,0,H,3.23,3.67,2.27,1-0,1-1,9,2,19,5
D1,31/10/2020,Augsburg,Mainz,3,1,H,1,0,H,2.09,3.71,3.64,1-0,3-1,14,7,8,4
D1,31/10/2020,Bielefeld,Dortmund,0,2,A,0,0,D,7.79,5.12,1.42,0-0,0-2,5,2,21,10
D1,31/10/2020,Ein Frankfurt,Werder Bremen,1,1,D,0,0,D,1.76,4.3,4.47,0-0,1-1,14,5,9,4
D1,31/10/2020,FC Koln,Bayern Munich,1,2,A,0,2,A,13.36,7.81,1.18,0-2,1-2,9,2,7,5
D1,31/10/2020,Mgladbach,RB Leipzig,1,0,H,0,0,D,3.02,3.73,2.36,0-0,1-0,5,4,15,3
D1,01/11/2020,Freiburg,Leverkusen,2,4,A,1,2,A,3.85,3.64,2.05,1-2,2-4,8,5,18,7
D1,01/11/2020,Hertha,Wolfsburg,1,1,D,1,1,D,2.66,3.54,2.75,1-1,1-1,18,5,11,4
D1,02/11/2020,Hoffenheim,Union Berlin,1,3,A,0,0,D,1.89,3.91,4.18,0-0,1-3,10,5,9,6
D1,06/11/2020,Werder Bremen,FC Koln,1,1,D,0,0,D,2.48,3.59,2.93,0-0,1-1,18,4,8,1
D1,07/11/2020,Augsburg,Hertha,0,3,A,0,1,A,2.98,3.64,2.42,0-1,0-3,10,2,12,6
D1,07/11/2020,Mainz,Schalke 04,2,2,D,2,1,H,2.23,3.59,3.38,2-1,2-2,14,7,22,3
D1,07/11/2020,RB Leipzig,Freiburg,3,0,H,1,0,H,1.36,5.36,9.54,1-0,3-0,15,7,8,3
D1,07/11/2020,Stuttgart,Ein Frankfurt,2,2,D,2,0,H,2.76,3.77,2.53,2-0,2-2,16,5,15,8
D1,07/11/2020,Union Berlin,Bielefeld,5,0,H,3,0,H,1.83,3.9,4.52,3-0,5-0,9,8,5,1
D1,07/11/2020,Dortmund,Bayern Munich,2,3,A,1,1,D,3.96,4.28,1.86,1-1,2-3,15,5,16,8
D1,08/11/2020,Wolfsburg,Hoffenheim,2,1,H,2,0,H,2.13,3.82,3.43,2-0,2-1,14,8,17,5
D1,08/11/2020,Leverkusen,Mgladbach,4,3,H,2,2,D,2.42,3.68,2.96,2-2,4-3,15,5,15,6
D1,21/11/2020,Bayern Munich,Werder Bremen,1,1,D,0,1,A,1.11,9.97,19.26,0-1,1-1,15,3,9,4
D1,21/11/2020,Bielefeld,Leverkusen,1,2,A,0,1,A,6.08,4.4,1.58,0-1,1-2,1,1,10,4
D1,21/11/2020,Hoffenheim,Stuttgart,3,3,D,1,2,A,2.37,3.8,2.78,1-2,3-3,13,8,20,9
D1,21/11/2020,Mgladbach,Augsburg,1,1,D,1,0,H,1.51,4.82,6.35,1-0,1-1,15,6,10,5
D1,21/11/2020,Schalke 04,Wolfsburg,0,2,A,0,2,A,3.99,3.66,2,0-2,0-2,13,6,19,8
D1,21/11/2020,Ein Frankfurt,RB Leipzig,1,1,D,1,0,H,3.9,4.01,1.93,1-0,1-1,8,3,10,3
D1,21/11/2020,Hertha,Dortmund,2,5,A,1,0,H,5.09,4.48,1.65,1-0,2-5,9,3,15,8
D1,22/11/2020,Freiburg,Mainz,1,3,A,0,3,A,2.1,3.7,3.62,0-3,1-3,19,6,22,8
D1,22/11/2020,FC Koln,Union Berlin,1,2,A,1,1,D,2.78,3.41,2.71,1-1,1-2,10,4,10,3
D1,27/11/2020,Wolfsburg,Werder Bremen,5,3,H,3,2,H,1.93,3.65,4.29,3-2,5-3,12,6,5,4
D1,28/11/2020,Augsburg,Freiburg,1,1,D,0,0,D,2.48,3.5,3,0-0,1-1,10,2,10,5
D1,28/11/2020,Dortmund,FC Koln,1,2,A,0,1,A,1.25,6.54,12.17,0-1,1-2,14,4,7,5
D1,28/11/2020,RB Leipzig,Bielefeld,2,1,H,1,0,H,1.23,6.8,13.45,1-0,2-1,15,7,13,3
D1,28/11/2020,Stuttgart,Bayern Munich,1,3,A,1,2,A,8.98,6.32,1.31,1-2,1-3,15,4,14,6
D1,28/11/2020,Union Berlin,Ein Frankfurt,3,3,D,2,2,D,2.54,3.69,2.8,2-2,3-3,15,7,12,5
D1,28/11/2020,Mgladbach,Schalke 04,4,1,H,2,1,H,1.36,5.58,8.94,2-1,4-1,19,9,13,2
D1,29/11/2020,Leverkusen,Hertha,0,0,D,0,0,D,1.82,3.93,4.55,0-0,0-0,14,2,5,3
D1,29/11/2020,Mainz,Hoffenheim,1,1,D,1,0,H,3.45,3.91,2.09,1-0,1-1,10,4,9,5
D1,04/12/2020,Hertha,Union Berlin,3,1,H,0,1,A,2.64,3.48,2.81,0-1,3-1,10,7,4,1
D1,05/12/2020,Bielefeld,Mainz,2,1,H,2,0,H,2.92,3.51,2.54,2-0,2-1,11,5,15,5
D1,05/12/2020,Ein Frankfurt,Dortmund,1,1,D,1,0,H,3.61,4.26,1.95,1-0,1-1,9,1,16,5
D1,05/12/2020,FC Koln,Wolfsburg,2,2,D,2,1,H,3.69,3.6,2.11,2-1,2-2,6,3,16,6
D1,05/12/2020,Freiburg,Mgladbach,2,2,D,1,1,D,3.78,3.76,2.03,1-1,2-2,22,7,11,4
D1,05/12/2020,Bayern Munich,RB Leipzig,3,3,D,2,2,D,1.42,5.32,7.38,2-2,3-3,10,6,8,4
D1,06/12/2020,Werder Bremen,Stuttgart,1,2,A,0,1,A,2.8,3.7,2.53,0-1,1-2,14,4,11,7
D1,06/12/2020,Schalke 04,Leverkusen,0,3,A,0,1,A,6.37,4.58,1.54,0-1,0-3,13,4,24,9
D1,07/12/2020,Hoffenheim,Augsburg,3,1,H,1,1,D,1.87,4.01,4.19,1-1,3-1,10,7,13,3
D1,11/12/2020,Wolfsburg,Ein Frankfurt,2,1,H,0,0,D,2.4,3.74,2.96,0-0,2-1,16,8,7,4
D1,12/12/2020,Dortmund,Stuttgart,1,5,A,1,1,D,1.52,4.75,6.45,1-1,1-5,12,4,18,10
D1,12/12/2020,Freiburg,Bielefeld,2,0,H,0,0,D,1.79,4.04,4.56,0-0,2-0,16,7,5,1
D1,12/12/2020,Mainz,FC Koln,0,1,A,0,0,D,2.47,3.68,2.9,0-0,0-1,15,4,9,6
D1,12/12/2020,Mgladbach,Hertha,1,1,D,0,0,D,1.93,3.81,4.1,0-0,1-1,17,4,9,3
D1,12/12/2020,RB Leipzig,Werder Bremen,2,0,H,2,0,H,1.37,5.37,9.21,2-0,2-0,15,7,7,2
D1,12/12/2020,Union Berlin,Bayern Munich,1,1,D,1,0,H,8.99,6.54,1.31,1-0,1-1,13,6,15,5
D1,13/12/2020,Augsburg,Schalke 04,2,2,D,1,0,H,1.94,3.68,4.2,1-0,2-2,8,4,15,4
D1,13/12/2020,Leverkusen,Hoffenheim,4,1,H,2,0,H,1.8,4.36,4.18,2-0,4-1,13,8,11,4
D1,15/12/2020,Ein Frankfurt,Mgladbach,3,3,D,3,1,H,2.7,3.87,2.54,3-1,3-3,11,4,8,4
D1,15/12/2020,Hertha,Mainz,0,0,D,0,0,D,1.79,3.96,4.71,0-0,0-0,9,0,5,0
D1,15/12/2020,Stuttgart,Union Berlin,2,2,D,0,1,A,2.19,3.65,3.42,0-1,2-2,13,6,15,6
D1,15/12/2020,Werder Bremen,Dortmund,1,2,A,1,1,D,6.22,4.78,1.53,1-1,1-2,7,3,15,9
D1,16/12/2020,Schalke 04,Freiburg,0,2,A,0,0,D,3.15,3.55,2.36,0-0,0-2,10,2,11,5
D1,16/12/2020,Bayern Munich,Wolfsburg,2,1,H,1,1,D,1.35,5.72,8.91,1-1,2-1,13,2,17,7
D1,16/12/2020,Bielefeld,Augsburg,0,1,A,0,0,D,2.94,3.24,2.68,0-0,0-1,12,2,8,2
D1,16/12/2020,FC Koln,Leverkusen,0,4,A,0,2,A,5.18,4.15,1.69,0-2,0-4,7,1,14,7
D1,16/12/2020,Hoffenheim,RB Leipzig,0,1,A,0,0,D,4.56,4.58,1.7,0-0,0-1,7,3,4,3
D1,18/12/2020,Union Berlin,Dortmund,2,1,H,0,0,D,4.95,4.09,1.73,0-0,2-1,12,5,16,4
D1,19/12/2020,Augsburg,Ein Frankfurt,0,2,A,0,0,D,3.84,3.8,2,0-0,0-2,15,4,15,6
D1,19/12/2020,Mainz,Werder Bremen,0,1,A,0,0,D,2.53,3.33,3.06,0-0,0-1,9,1,13,7
D1,19/12/2020,Mgladbach,Hoffenheim,1,2,A,1,0,H,1.93,4.22,3.76,1-0,1-2,15,5,14,5
D1,19/12/2020,RB Leipzig,FC Koln,0,0,D,0,0,D,1.32,5.7,10.62,0-0,0-0,14,6,4,1
D1,19/12/2020,Schalke 04,Bielefeld,0,1,A,0,0,D,2.26,3.44,3.45,0-0,0-1,11,5,8,3
D1,19/12/2020,Leverkusen,Bayern Munich,1,2,A,1,1,D,4.07,4.23,1.85,1-1,1-2,8,3,14,3
D1,20/12/2020,Freiburg,Hertha,4,1,H,1,0,H,2.67,3.54,2.74,1-0,4-1,17,9,10,3
D1,20/12/2020,Wolfsburg,Stuttgart,1,0,H,0,0,D,2.3,3.76,3.1,0-0,1-0,13,4,9,1
D1,02/01/2021,Bielefeld,Mgladbach,0,1,A,0,0,D,5.95,4.25,1.61,0-0,0-1,7,0,22,7
D1,02/01/2021,Ein Frankfurt,Leverkusen,2,1,H,1,1,D,3.39,3.88,2.13,1-1,2-1,10,4,10,2
D1,02/01/2021,FC Koln,Augsburg,0,1,A,0,0,D,2.43,3.36,3.2,0-0,0-1,12,2,11,4
D1,02/01/2021,Hoffenheim,Freiburg,1,3,A,0,3,A,2.1,3.83,3.5,0-3,1-3,13,6,7,4
D1,02/01/2021,Werder Bremen,Union Berlin,0,2,A,0,2,A,2.97,3.4,2.56,0-2,0-2,10,2,9,2
D1,02/01/2021,Hertha,Schalke 04,3,0,H,1,0,H,1.77,3.98,4.83,1-0,3-0,20,10,10,4
D1,02/01/2021,Stuttgart,RB Leipzig,0,1,A,0,0,D,4.03,4.17,1.87,0-0,0-1,10,1,22,9
D1,03/01/2021,Dortmund,Wolfsburg,2,0,H,0,0,D,1.61,4.42,5.64,0-0,2-0,14,7,22,5
D1,03/01/2021,Bayern Munich,Mainz,5,2,H,0,2,A,1.11,10.66,26.31,0-2,5-2,19,12,12,7
D1,08/01/2021,Mgladbach,Bayern Munich,3,2,H,2,2,D,5.11,4.91,1.6,2-2,3-2,8,4,15,4
D1,09/01/2021,Freiburg,FC Koln,5,0,H,2,0,H,1.98,3.72,4.03,2-0,5-0,12,6,5,2
D1,09/01/2021,Leverkusen,Werder Bremen,1,1,D,0,0,D,1.48,4.7,7.33,0-0,1-1,12,3,3,1
D1,09/01/2021,Mainz,Ein Frankfurt,0,2,A,0,1,A,3.61,4.08,2,0-1,0-2,8,0,15,7
D1,09/01/2021,Schalke 04,Hoffenheim,4,0,H,1,0,H,4.65,4.26,1.74,1-0,4-0,12,5,18,5
D1,09/01/2021,Union Berlin,Wolfsburg,2,2,D,1,1,D,3,3.32,2.58,1-1,2-2,13,6,11,5
D1,09/01/2021,RB Leipzig,Dortmund,1,3,A,0,0,D,2.32,3.63,3.17,0-0,1-3,12,4,15,7
D1,10/01/2021,Augsburg,Stuttgart,1,4,A,0,2,A,3.37,3.56,2.25,0-2,1-4,14,4,27,11
D1,10/01/2021,Bielefeld,Hertha,1,0,H,0,0,D,4.26,3.73,1.92,0-0,1-0,12,2,10,6
D1,15/01/2021,Union Berlin,Leverkusen,1,0,H,0,0,D,3.34,3.54,2.27,0-0,1-0,10,2,12,4
