"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS"
"21100","SP2",2011-03-19,"Huesca","Barcelona B",1,1,"D",1,0,"H",2.5,3.2,2.5,"1-0","1-1"
"21101","SP2",2011-03-19,"Ponferradina","Elche",0,1,"A",0,0,"D",2.8,3.1,2.25,"0-0","0-1"
"21102","SP2",2011-03-19,"Recreativo","Vallecano",1,1,"D",1,0,"H",2.5,3.1,2.5,"1-0","1-1"
"21103","SP2",2011-03-19,"Tenerife","Cordoba",1,2,"A",1,1,"D",1.91,3.2,3.5,"1-1","1-2"
"21104","SP2",2011-03-20,"Gimnastic","Numancia",1,0,"H",1,0,"H",2.25,3,2.9,"1-0","1-0"
"21105","SP2",2011-03-20,"Granada","Celta",1,1,"D",1,1,"D",2.25,3.1,2.8,"1-1","1-1"
"21106","SP2",2011-03-21,"Valladolid","Girona",1,0,"H",0,0,"D",1.83,3.2,3.75,"0-0","1-0"
"21107","SP2",2011-03-26,"Barcelona B","Alcorcon",2,0,"H",1,0,"H",1.57,3.5,5,"1-0","2-0"
"21108","SP2",2011-03-26,"Cartagena","Villarreal B",2,0,"H",1,0,"H",1.9,3.1,3.6,"1-0","2-0"
"21109","SP2",2011-03-26,"Celta","Recreativo",0,3,"A",0,1,"A",1.7,3.2,4.5,"0-1","0-3"
"21110","SP2",2011-03-26,"Cordoba","Gimnastic",1,0,"H",1,0,"H",2.1,3,3.2,"1-0","1-0"
"21111","SP2",2011-03-26,"Girona","Albacete",3,0,"H",1,0,"H",1.62,3.3,5,"1-0","3-0"
"21112","SP2",2011-03-26,"Las Palmas","Ponferradina",1,0,"H",0,0,"D",1.8,3.2,4,"0-0","1-0"
"21113","SP2",2011-03-26,"Numancia","Huesca",3,1,"H",2,1,"H",1.9,3.2,3.5,"2-1","3-1"
"21114","SP2",2011-03-27,"Elche","Tenerife",1,0,"H",1,0,"H",1.73,3.2,4.33,"1-0","1-0"
"21115","SP2",2011-03-27,"Salamanca","Valladolid",0,5,"A",0,0,"D",2.5,3,2.6,"0-0","0-5"
"21116","SP2",2011-03-27,"Vallecano","Betis",1,0,"H",0,0,"D",2.4,3,2.7,"0-0","1-0"
"21117","SP2",2011-03-27,"Xerez","Granada",1,1,"D",0,1,"A",2.2,3.1,2.9,"0-1","1-1"
"21118","SP2",2011-04-01,"Las Palmas","Elche",2,1,"H",0,0,"D",2.25,3.1,2.8,"0-0","2-1"
"21119","SP2",2011-04-02,"Albacete","Salamanca",1,0,"H",0,0,"D",2.1,3.2,3,"0-0","1-0"
"21120","SP2",2011-04-02,"Gimnastic","Tenerife",1,1,"D",1,1,"D",2.1,3.2,3,"1-1","1-1"
"21121","SP2",2011-04-02,"Granada","Cartagena",2,1,"H",2,0,"H",1.91,3.1,3.6,"2-0","2-1"
"21122","SP2",2011-04-02,"Huesca","Cordoba",2,0,"H",1,0,"H",2,3.2,3.2,"1-0","2-0"
"21123","SP2",2011-04-02,"Recreativo","Xerez",1,1,"D",0,0,"D",1.91,3.2,3.5,"0-0","1-1"
"21124","SP2",2011-04-02,"Valladolid","Vallecano",2,2,"D",1,0,"H",2.1,3.2,3,"1-0","2-2"
"21125","SP2",2011-04-02,"Villarreal B","Barcelona B",2,3,"A",2,1,"H",2.6,3.1,2.4,"2-1","2-3"
"21126","SP2",2011-04-03,"Alcorcon","Numancia",3,1,"H",1,1,"D",1.91,3.2,3.5,"1-1","3-1"
"21127","SP2",2011-04-03,"Betis","Celta",1,1,"D",1,1,"D",1.67,3.3,4.5,"1-1","1-1"
"21128","SP2",2011-04-03,"Ponferradina","Girona",1,1,"D",0,0,"D",2.7,3.1,2.3,"0-0","1-1"
"21129","SP2",2011-04-08,"Barcelona B","Granada",4,0,"H",2,0,"H",1.8,3.2,4,"2-0","4-0"
"21130","SP2",2011-04-09,"Cartagena","Recreativo",1,3,"A",1,2,"A",1.91,3.2,3.5,"1-2","1-3"
"21131","SP2",2011-04-09,"Celta","Valladolid",1,2,"A",0,1,"A",1.91,3.2,3.5,"0-1","1-2"
"21132","SP2",2011-04-09,"Elche","Gimnastic",1,0,"H",0,0,"D",1.67,3.3,4.5,"0-0","1-0"
"21133","SP2",2011-04-09,"Tenerife","Huesca",0,1,"A",0,0,"D",1.91,3.2,3.5,"0-0","0-1"
"21134","SP2",2011-04-09,"Vallecano","Albacete",3,3,"D",0,0,"D",1.4,3.75,7,"0-0","3-3"
"21135","SP2",2011-04-10,"Cordoba","Alcorcon",1,4,"A",1,2,"A",1.91,3.2,3.5,"1-2","1-4"
"21136","SP2",2011-04-10,"Girona","Las Palmas",1,1,"D",1,1,"D",1.8,3.2,4,"1-1","1-1"
"21137","SP2",2011-04-10,"Numancia","Villarreal B",2,1,"H",1,0,"H",1.8,3.2,4,"1-0","2-1"
"21138","SP2",2011-04-10,"Salamanca","Ponferradina",2,2,"D",1,0,"H",1.91,3.25,3.4,"1-0","2-2"
"21139","SP2",2011-04-10,"Xerez","Betis",2,3,"A",0,0,"D",2.6,3.1,2.38,"0-0","2-3"
"21140","SP2",2011-04-15,"Recreativo","Barcelona B",1,1,"D",1,0,"H",2.5,3.25,2.4,"1-0","1-1"
"21141","SP2",2011-04-16,"Betis","Cartagena",5,0,"H",1,0,"H",1.44,3.6,6.5,"1-0","5-0"
"21142","SP2",2011-04-16,"Girona","Elche",2,2,"D",0,0,"D",2.25,3,2.88,"0-0","2-2"
"21143","SP2",2011-04-16,"Granada","Numancia",2,0,"H",1,0,"H",1.73,3.25,4.2,"1-0","2-0"
"21144","SP2",2011-04-16,"Huesca","Gimnastic",1,1,"D",1,0,"H",1.8,3.2,4,"1-0","1-1"
"21145","SP2",2011-04-16,"Las Palmas","Salamanca",2,1,"H",1,1,"D",1.67,3.3,4.5,"1-1","2-1"
"21146","SP2",2011-04-16,"Ponferradina","Vallecano",0,1,"A",0,0,"D",3.3,3.1,2,"0-0","0-1"
"21147","SP2",2011-04-17,"Albacete","Celta",0,1,"A",0,1,"A",2.8,3,2.3,"0-1","0-1"
"21148","SP2",2011-04-17,"Alcorcon","Tenerife",3,2,"H",1,1,"D",1.8,3.2,4,"1-1","3-2"
"21149","SP2",2011-04-17,"Valladolid","Xerez",2,1,"H",0,0,"D",1.73,3.2,4.33,"0-0","2-1"
"21150","SP2",2011-04-17,"Villarreal B","Cordoba",0,3,"A",0,1,"A",2,3.2,3.2,"0-1","0-3"
"21151","SP2",2011-04-22,"Salamanca","Girona",1,0,"H",1,0,"H",2.25,3.1,2.8,"1-0","1-0"
"21152","SP2",2011-04-23,"Cartagena","Valladolid",1,1,"D",0,1,"A",2.3,3.1,2.75,"0-1","1-1"
"21153","SP2",2011-04-23,"Celta","Ponferradina",1,1,"D",1,0,"H",1.44,3.6,6.5,"1-0","1-1"
"21154","SP2",2011-04-23,"Cordoba","Granada",1,1,"D",1,1,"D",2.25,3.2,2.75,"1-1","1-1"
"21155","SP2",2011-04-23,"Elche","Huesca",3,0,"H",1,0,"H",1.7,3.3,4.33,"1-0","3-0"
"21156","SP2",2011-04-23,"Numancia","Recreativo",1,2,"A",0,1,"A",2.1,3.1,3.1,"0-1","1-2"
"21157","SP2",2011-04-23,"Tenerife","Villarreal B",0,1,"A",0,1,"A",1.91,3.25,3.4,"0-1","0-1"
"21158","SP2",2011-04-23,"Vallecano","Las Palmas",2,0,"H",0,0,"D",1.5,3.6,5.5,"0-0","2-0"
"21159","SP2",2011-04-23,"Xerez","Albacete",4,2,"H",0,0,"D",1.8,3.2,4,"0-0","4-2"
"21160","SP2",2011-04-24,"Barcelona B","Betis",0,3,"A",0,2,"A",2.4,3.1,2.6,"0-2","0-3"
"21161","SP2",2011-04-24,"Gimnastic","Alcorcon",2,0,"H",2,0,"H",2.2,3.2,2.8,"2-0","2-0"
"21162","SP2",2011-04-29,"Valladolid","Barcelona B",2,1,"H",0,0,"D",2,3.2,3.2,"0-0","2-1"
"21163","SP2",2011-04-30,"Albacete","Cartagena",1,2,"A",1,1,"D",2.2,3.2,2.8,"1-1","1-2"
"21164","SP2",2011-04-30,"Alcorcon","Huesca",0,1,"A",0,0,"D",1.7,3.2,4.5,"0-0","0-1"
"21165","SP2",2011-04-30,"Betis","Numancia",4,1,"H",1,1,"D",1.33,4.33,7,"1-1","4-1"
"21166","SP2",2011-04-30,"Las Palmas","Celta",1,1,"D",1,1,"D",2.6,3,2.5,"1-1","1-1"
"21167","SP2",2011-04-30,"Ponferradina","Xerez",1,2,"A",1,0,"H",2.75,3.1,2.3,"1-0","1-2"
"21168","SP2",2011-04-30,"Recreativo","Cordoba",2,1,"H",0,1,"A",1.67,3.3,4.5,"0-1","2-1"
"21169","SP2",2011-04-30,"Salamanca","Elche",5,4,"H",2,2,"D",2.6,3,2.5,"2-2","5-4"
"21170","SP2",2011-04-30,"Villarreal B","Gimnastic",0,2,"A",0,0,"D",2.1,3.1,3.1,"0-0","0-2"
"21171","SP2",2011-05-01,"Girona","Vallecano",1,3,"A",1,0,"H",2.75,3.1,2.3,"1-0","1-3"
"21172","SP2",2011-05-01,"Granada","Tenerife",2,1,"H",0,1,"A",1.67,3.3,4.5,"0-1","2-1"
"21173","SP2",2011-05-06,"Elche","Alcorcon",1,0,"H",1,0,"H",1.67,3.3,4.5,"1-0","1-0"
"21174","SP2",2011-05-07,"Barcelona B","Albacete",2,1,"H",0,0,"D",1.53,3.5,5.5,"0-0","2-1"
"21175","SP2",2011-05-07,"Cartagena","Ponferradina",1,1,"D",0,1,"A",1.5,3.5,6,"0-1","1-1"
"21176","SP2",2011-05-07,"Celta","Girona",0,4,"A",0,3,"A",1.62,3.3,5,"0-3","0-4"
"21177","SP2",2011-05-07,"Huesca","Villarreal B",3,0,"H",1,0,"H",1.83,3.2,3.75,"1-0","3-0"
"21178","SP2",2011-05-07,"Numancia","Valladolid",3,3,"D",0,0,"D",2.5,3.2,2.5,"0-0","3-3"
"21179","SP2",2011-05-07,"Tenerife","Recreativo",1,0,"H",0,0,"D",2.8,3.1,2.25,"0-0","1-0"
"21180","SP2",2011-05-07,"Vallecano","Salamanca",1,2,"A",0,1,"A",1.4,3.75,7,"0-1","1-2"
"21181","SP2",2011-05-07,"Xerez","Las Palmas",2,1,"H",2,0,"H",1.8,3.2,4,"2-0","2-1"
"21182","SP2",2011-05-08,"Cordoba","Betis",1,1,"D",1,1,"D",4,3.2,1.8,"1-1","1-1"
"21183","SP2",2011-05-08,"Gimnastic","Granada",0,3,"A",0,1,"A",2.6,3,2.5,"0-1","0-3"
"21184","SP2",2011-05-11,"Albacete","Numancia",1,2,"A",0,1,"A",2.3,3.1,2.75,"0-1","1-2"
"21185","SP2",2011-05-11,"Betis","Tenerife",3,1,"H",3,1,"H",1.3,4.33,8,"3-1","3-1"
"21186","SP2",2011-05-11,"Ponferradina","Barcelona B",2,2,"D",1,0,"H",3.4,3.25,1.91,"1-0","2-2"
"21187","SP2",2011-05-11,"Recreativo","Gimnastic",1,0,"H",1,0,"H",1.83,3.2,3.75,"1-0","1-0"
"21188","SP2",2011-05-11,"Valladolid","Cordoba",5,1,"H",4,1,"H",1.57,3.4,5.5,"4-1","5-1"
"21189","SP2",2011-05-12,"Girona","Xerez",4,2,"H",1,2,"A",2.1,3.2,3,"1-2","4-2"
"21190","SP2",2011-05-12,"Granada","Huesca",2,0,"H",0,0,"D",1.5,3.5,6,"0-0","2-0"
"21191","SP2",2011-05-12,"Las Palmas","Cartagena",2,0,"H",1,0,"H",2.25,3.1,2.8,"1-0","2-0"
"21192","SP2",2011-05-12,"Salamanca","Celta",1,1,"D",1,0,"H",2.38,3.2,2.6,"1-0","1-1"
"21193","SP2",2011-05-12,"Vallecano","Elche",1,2,"A",0,2,"A",1.8,3.2,4,"0-2","1-2"
"21194","SP2",2011-05-12,"Villarreal B","Alcorcon",1,4,"A",1,4,"A",2.2,3.25,2.75,"1-4","1-4"
"21195","SP2",2011-05-14,"Cordoba","Albacete",5,1,"H",3,0,"H",1.5,3.6,5.5,"3-0","5-1"
"21196","SP2",2011-05-14,"Numancia","Ponferradina",3,0,"H",2,0,"H",1.44,3.6,6.5,"2-0","3-0"
"21197","SP2",2011-05-14,"Tenerife","Valladolid",3,2,"H",1,2,"A",3.4,3.25,1.91,"1-2","3-2"
"21198","SP2",2011-05-15,"Alcorcon","Granada",2,0,"H",1,0,"H",2.6,3.1,2.4,"1-0","2-0"
"21199","SP2",2011-05-15,"Barcelona B","Las Palmas",3,5,"A",3,3,"D",1.73,3.3,4.2,"3-3","3-5"
"21200","SP2",2011-05-15,"Cartagena","Girona",1,0,"H",1,0,"H",2.25,3.2,2.75,"1-0","1-0"
"21201","SP2",2011-05-15,"Celta","Vallecano",0,0,"D",0,0,"D",2.3,3.2,2.62,"0-0","0-0"
"21202","SP2",2011-05-15,"Gimnastic","Betis",3,1,"H",1,0,"H",2.8,3.2,2.2,"1-0","3-1"
"21203","SP2",2011-05-15,"Huesca","Recreativo",1,1,"D",1,1,"D",2.5,3.1,2.5,"1-1","1-1"
"21204","SP2",2011-05-15,"Xerez","Salamanca",2,0,"H",0,0,"D",2,3.2,3.2,"0-0","2-0"
"21205","SP2",2011-05-16,"Elche","Villarreal B",0,0,"D",0,0,"D",1.29,4.5,8,"0-0","0-0"
"21206","SP2",2011-05-20,"Granada","Villarreal B",3,0,"H",3,0,"H",1.57,3.5,5,"3-0","3-0"
"21207","SP2",2011-05-21,"Albacete","Tenerife",1,2,"A",1,1,"D",2.25,3.2,2.75,"1-1","1-2"
"21208","SP2",2011-05-21,"Betis","Huesca",3,1,"H",1,0,"H",1.44,3.75,6,"1-0","3-1"
"21209","SP2",2011-05-21,"Celta","Elche",2,2,"D",1,1,"D",2.5,3.1,2.5,"1-1","2-2"
"21210","SP2",2011-05-21,"Girona","Barcelona B",0,2,"A",0,1,"A",2.2,3.25,2.75,"0-1","0-2"
"21211","SP2",2011-05-21,"Las Palmas","Numancia",0,0,"D",0,0,"D",1.67,3.5,4.5,"0-0","0-0"
"21212","SP2",2011-05-21,"Ponferradina","Cordoba",3,0,"H",1,0,"H",2.8,3.2,2.2,"1-0","3-0"
"21213","SP2",2011-05-21,"Recreativo","Alcorcon",0,0,"D",0,0,"D",1.91,3.2,3.5,"0-0","0-0"
"21214","SP2",2011-05-21,"Salamanca","Cartagena",2,0,"H",1,0,"H",1.83,3.4,3.5,"1-0","2-0"
"21215","SP2",2011-05-21,"Valladolid","Gimnastic",1,0,"H",0,0,"D",1.62,3.5,4.5,"0-0","1-0"
"21216","SP2",2011-05-22,"Vallecano","Xerez",3,0,"H",0,0,"D",1.91,3.25,3.4,"0-0","3-0"
"21217","SP2",2011-05-28,"Tenerife","Ponferradina",1,1,"D",1,0,"H",1.73,3.2,4.33,"1-0","1-1"
"21218","SP2",2011-05-29,"Alcorcon","Betis",3,3,"D",2,0,"H",3,3.2,2.1,"2-0","3-3"
"21219","SP2",2011-05-29,"Barcelona B","Salamanca",5,1,"H",1,0,"H",2.1,3.2,3,"1-0","5-1"
"21220","SP2",2011-05-29,"Cartagena","Vallecano",2,4,"A",1,2,"A",2.5,3.25,2.38,"1-2","2-4"
"21221","SP2",2011-05-29,"Cordoba","Las Palmas",2,0,"H",1,0,"H",1.4,3.75,7,"1-0","2-0"
"21222","SP2",2011-05-29,"Gimnastic","Albacete",2,1,"H",1,1,"D",1.33,4.33,7,"1-1","2-1"
"21223","SP2",2011-05-29,"Granada","Elche",3,3,"D",2,0,"H",2,3.2,3.2,"2-0","3-3"
"21224","SP2",2011-05-29,"Huesca","Valladolid",1,0,"H",1,0,"H",3.5,3.2,1.91,"1-0","1-0"
"21225","SP2",2011-05-29,"Numancia","Girona",4,0,"H",2,0,"H",1.91,3.2,3.5,"2-0","4-0"
"21226","SP2",2011-05-29,"Villarreal B","Recreativo",2,0,"H",1,0,"H",1.62,3.3,5,"1-0","2-0"
"21227","SP2",2011-05-29,"Xerez","Celta",2,1,"H",0,0,"D",2.75,3.25,2.2,"0-0","2-1"
"21228","SP2",2011-06-04,"Albacete","Huesca",3,1,"H",2,0,"H",2.5,3,2.6,"2-0","3-1"
"21229","SP2",2011-06-04,"Betis","Villarreal B",2,1,"H",0,1,"A",1.29,4.5,8,"0-1","2-1"
"21230","SP2",2011-06-04,"Celta","Cartagena",3,0,"H",2,0,"H",1.5,3.5,6,"2-0","3-0"
"21231","SP2",2011-06-04,"Elche","Xerez",4,1,"H",2,1,"H",1.8,3.2,4,"2-1","4-1"
"21232","SP2",2011-06-04,"Girona","Cordoba",2,1,"H",1,1,"D",2.1,3.2,3,"1-1","2-1"
"21233","SP2",2011-06-04,"Las Palmas","Tenerife",1,0,"H",1,0,"H",1.73,3.2,4.33,"1-0","1-0"
"21234","SP2",2011-06-04,"Ponferradina","Gimnastic",1,1,"D",1,1,"D",2.3,3,2.8,"1-1","1-1"
"21235","SP2",2011-06-04,"Recreativo","Granada",0,0,"D",0,0,"D",2.25,3.1,2.8,"0-0","0-0"
"21236","SP2",2011-06-04,"Salamanca","Numancia",2,2,"D",1,0,"H",2.2,3.2,2.8,"1-0","2-2"
"21237","SP2",2011-06-04,"Valladolid","Alcorcon",2,0,"H",2,0,"H",1.36,3.75,8,"2-0","2-0"
"21238","SP2",2011-06-04,"Vallecano","Barcelona B",2,3,"A",1,2,"A",1.8,3.4,3.6,"1-2","2-3"
"24011","D1",2010-08-20,"Bayern Munich","Wolfsburg",2,1,"H",1,0,"H",1.62,3.75,5.5,"1-0","2-1"
"24012","D1",2010-08-21,"FC Koln","Kaiserslautern",1,3,"A",1,0,"H",2.1,3.4,3.4,"1-0","1-3"
"24013","D1",2010-08-21,"Freiburg","St Pauli",1,3,"A",0,0,"D",2.2,3.4,3.2,"0-0","1-3"
"24014","D1",2010-08-21,"Hamburg","Schalke 04",2,1,"H",0,0,"D",2.38,3.4,2.9,"0-0","2-1"
"24015","D1",2010-08-21,"Hannover","Ein Frankfurt",2,1,"H",1,1,"D",2.5,3.3,2.75,"1-1","2-1"
"24016","D1",2010-08-21,"Hoffenheim","Werder Bremen",4,1,"H",4,1,"H",2.8,3.4,2.4,"4-1","4-1"
"24017","D1",2010-08-21,"Mgladbach","Nurnberg",1,1,"D",1,1,"D",1.91,3.5,4,"1-1","1-1"
"24018","D1",2010-08-22,"Dortmund","Leverkusen",0,2,"A",0,2,"A",2.38,3.4,2.88,"0-2","0-2"
"24019","D1",2010-08-22,"Mainz","Stuttgart",2,0,"H",1,0,"H",3,3.4,2.3,"1-0","2-0"
"24020","D1",2010-08-27,"Kaiserslautern","Bayern Munich",2,0,"H",2,0,"H",7,4,1.5,"2-0","2-0"
"24021","D1",2010-08-28,"Ein Frankfurt","Hamburg",1,3,"A",1,0,"H",3.1,3.3,2.25,"1-0","1-3"
"24022","D1",2010-08-28,"Nurnberg","Freiburg",1,2,"A",1,1,"D",1.91,3.4,4,"1-1","1-2"
"24023","D1",2010-08-28,"Schalke 04","Hannover",1,2,"A",0,1,"A",1.33,5,9,"0-1","1-2"
"24024","D1",2010-08-28,"St Pauli","Hoffenheim",0,1,"A",0,0,"D",3.2,3.4,2.2,"0-0","0-1"
"24025","D1",2010-08-28,"Werder Bremen","FC Koln",4,2,"H",2,1,"H",1.4,4.33,8,"2-1","4-2"
"24026","D1",2010-08-28,"Wolfsburg","Mainz",3,4,"A",3,1,"H",1.57,4,5.5,"3-1","3-4"
"24027","D1",2010-08-29,"Leverkusen","Mgladbach",3,6,"A",1,3,"A",1.4,4.33,8,"1-3","3-6"
"24028","D1",2010-08-29,"Stuttgart","Dortmund",1,3,"A",0,3,"A",2.25,3.3,3.1,"0-3","1-3"
"24029","D1",2010-09-10,"Hoffenheim","Schalke 04",2,0,"H",1,0,"H",2.4,3.4,2.8,"1-0","2-0"
"24030","D1",2010-09-11,"Bayern Munich","Werder Bremen",0,0,"D",0,0,"D",1.62,3.75,5.5,"0-0","0-0"
"24031","D1",2010-09-11,"Dortmund","Wolfsburg",2,0,"H",0,0,"D",2.2,3.3,3.3,"0-0","2-0"
"24032","D1",2010-09-11,"Freiburg","Stuttgart",2,1,"H",0,1,"A",3.3,3.3,2.2,"0-1","2-1"
"24033","D1",2010-09-11,"Hamburg","Nurnberg",1,1,"D",0,0,"D",1.36,4.5,9,"0-0","1-1"
"24034","D1",2010-09-11,"Hannover","Leverkusen",2,2,"D",1,0,"H",3.75,3.4,2,"1-0","2-2"
"24035","D1",2010-09-11,"Mgladbach","Ein Frankfurt",0,4,"A",0,2,"A",2.1,3.4,3.4,"0-2","0-4"
"24036","D1",2010-09-12,"FC Koln","St Pauli",1,0,"H",1,0,"H",2.1,3.4,3.4,"1-0","1-0"
"24037","D1",2010-09-12,"Mainz","Kaiserslautern",2,1,"H",0,1,"A",2.2,3.3,3.3,"0-1","2-1"
"24038","D1",2010-09-17,"Ein Frankfurt","Freiburg",0,1,"A",0,0,"D",1.8,3.5,4.5,"0-0","0-1"
"24039","D1",2010-09-18,"Bayern Munich","FC Koln",0,0,"D",0,0,"D",1.22,6,12,"0-0","0-0"
"24040","D1",2010-09-18,"Kaiserslautern","Hoffenheim",2,2,"D",0,1,"A",2.8,3.4,2.4,"0-1","2-2"
"24041","D1",2010-09-18,"Stuttgart","Mgladbach",7,0,"H",2,0,"H",1.8,3.5,4.5,"2-0","7-0"
"24042","D1",2010-09-18,"Werder Bremen","Mainz",0,2,"A",0,0,"D",1.44,4.33,7,"0-0","0-2"
"24043","D1",2010-09-18,"Wolfsburg","Hannover",2,0,"H",0,0,"D",1.57,3.75,6,"0-0","2-0"
"24044","D1",2010-09-19,"Leverkusen","Nurnberg",0,0,"D",0,0,"D",1.36,5,8,"0-0","0-0"
"24045","D1",2010-09-19,"Schalke 04","Dortmund",1,3,"A",0,1,"A",2.25,3.25,3.25,"0-1","1-3"
"24046","D1",2010-09-19,"St Pauli","Hamburg",1,1,"D",0,0,"D",3.4,3.4,2.1,"0-0","1-1"
"24047","D1",2010-09-21,"Hannover","Werder Bremen",4,1,"H",1,1,"D",3.75,3.4,2,"1-1","4-1"
"24048","D1",2010-09-21,"Hoffenheim","Bayern Munich",1,2,"A",1,0,"H",3.75,3.4,2,"1-0","1-2"
"24049","D1",2010-09-21,"Mainz","FC Koln",2,0,"H",0,0,"D",1.91,3.4,4,"0-0","2-0"
"24050","D1",2010-09-22,"Dortmund","Kaiserslautern",5,0,"H",2,0,"H",1.44,4.33,7,"2-0","5-0"
"24051","D1",2010-09-22,"Freiburg","Schalke 04",1,2,"A",0,1,"A",3.25,3.4,2.2,"0-1","1-2"
"24052","D1",2010-09-22,"Hamburg","Wolfsburg",1,3,"A",1,1,"D",2,3.4,3.75,"1-1","1-3"
"24053","D1",2010-09-22,"Leverkusen","Ein Frankfurt",2,1,"H",1,1,"D",1.53,4,6,"1-1","2-1"
"24054","D1",2010-09-22,"Mgladbach","St Pauli",1,2,"A",1,0,"H",2,3.5,3.6,"1-0","1-2"
"24055","D1",2010-09-22,"Nurnberg","Stuttgart",2,1,"H",1,0,"H",3.2,3.4,2.2,"1-0","2-1"
"24056","D1",2010-09-24,"FC Koln","Hoffenheim",1,1,"D",1,0,"H",3.2,3.3,2.25,"1-0","1-1"
"24057","D1",2010-09-25,"Bayern Munich","Mainz",1,2,"A",1,1,"D",1.4,4.5,8,"1-1","1-2"
"24058","D1",2010-09-25,"Ein Frankfurt","Nurnberg",2,0,"H",1,0,"H",2,3.4,3.75,"1-0","2-0"
"24059","D1",2010-09-25,"Schalke 04","Mgladbach",2,2,"D",0,2,"A",1.53,4,6,"0-2","2-2"
"24060","D1",2010-09-25,"St Pauli","Dortmund",1,3,"A",1,1,"D",3.6,3.25,2.1,"1-1","1-3"
"24061","D1",2010-09-25,"Stuttgart","Leverkusen",1,4,"A",0,2,"A",2.3,3.4,3,"0-2","1-4"
"24062","D1",2010-09-25,"Werder Bremen","Hamburg",3,2,"H",2,0,"H",2.38,3.4,2.88,"2-0","3-2"
"24063","D1",2010-09-26,"Kaiserslautern","Hannover",0,1,"A",0,1,"A",2.2,3.3,3.3,"0-1","0-1"
"24064","D1",2010-09-26,"Wolfsburg","Freiburg",2,1,"H",1,1,"D",1.4,4.5,8,"1-1","2-1"
"24065","D1",2010-10-01,"Hannover","St Pauli",0,1,"A",0,1,"A",2,3.4,3.75,"0-1","0-1"
"24066","D1",2010-10-02,"Freiburg","FC Koln",3,2,"H",2,1,"H",2.25,3.3,3.2,"2-1","3-2"
"24067","D1",2010-10-02,"Hamburg","Kaiserslautern",2,1,"H",0,1,"A",1.5,4,7,"0-1","2-1"
"24068","D1",2010-10-02,"Mainz","Hoffenheim",4,2,"H",1,1,"D",2.2,3.3,3.3,"1-1","4-2"
"24069","D1",2010-10-02,"Mgladbach","Wolfsburg",1,1,"D",0,1,"A",3.5,3.3,2.1,"0-1","1-1"
"24070","D1",2010-10-02,"Nurnberg","Schalke 04",2,1,"H",0,0,"D",3.2,3.3,2.25,"0-0","2-1"
"24071","D1",2010-10-03,"Dortmund","Bayern Munich",2,0,"H",0,0,"D",2.6,3.4,2.6,"0-0","2-0"
"24072","D1",2010-10-03,"Leverkusen","Werder Bremen",2,2,"D",1,0,"H",2,3.5,3.6,"1-0","2-2"
"24073","D1",2010-10-03,"Stuttgart","Ein Frankfurt",1,2,"A",0,1,"A",1.91,3.4,4,"0-1","1-2"
"24074","D1",2010-10-15,"FC Koln","Dortmund",1,2,"A",0,1,"A",4.2,3.6,1.83,"0-1","1-2"
"24075","D1",2010-10-16,"Bayern Munich","Hannover",3,0,"H",1,0,"H",1.36,4.5,9,"1-0","3-0"
"24076","D1",2010-10-16,"Mainz","Hamburg",0,1,"A",0,0,"D",2.25,3.3,3.2,"0-0","0-1"
"24077","D1",2010-10-16,"Schalke 04","Stuttgart",2,2,"D",1,1,"D",2,3.4,3.75,"1-1","2-2"
"24078","D1",2010-10-16,"St Pauli","Nurnberg",3,2,"H",1,0,"H",2.25,3.25,3.25,"1-0","3-2"
"24079","D1",2010-10-16,"Werder Bremen","Freiburg",2,1,"H",1,0,"H",1.53,4,6,"1-0","2-1"
"24080","D1",2010-10-16,"Wolfsburg","Leverkusen",2,3,"A",1,0,"H",2.3,3.3,3.1,"1-0","2-3"
"24081","D1",2010-10-17,"Hoffenheim","Mgladbach",3,2,"H",0,1,"A",1.66,3.75,5,"0-1","3-2"
"24082","D1",2010-10-17,"Kaiserslautern","Ein Frankfurt",0,3,"A",0,1,"A",2.38,3.3,2.9,"0-1","0-3"
"24083","D1",2010-10-22,"Hamburg","Bayern Munich",0,0,"D",0,0,"D",2.8,3.3,2.5,"0-0","0-0"
"24084","D1",2010-10-23,"Ein Frankfurt","Schalke 04",0,0,"D",0,0,"D",2.8,3.3,2.5,"0-0","0-0"
"24085","D1",2010-10-23,"Freiburg","Kaiserslautern",2,1,"H",1,1,"D",2.25,3.4,3.1,"1-1","2-1"
"24086","D1",2010-10-23,"Hannover","FC Koln",2,1,"H",2,0,"H",2,3.4,3.75,"2-0","2-1"
"24087","D1",2010-10-23,"Mgladbach","Werder Bremen",1,4,"A",0,2,"A",3.5,3.6,2,"0-2","1-4"
"24088","D1",2010-10-23,"Nurnberg","Wolfsburg",2,1,"H",1,1,"D",3,3.4,2.3,"1-1","2-1"
"24089","D1",2010-10-24,"Dortmund","Hoffenheim",1,1,"D",0,1,"A",1.73,3.75,4.5,"0-1","1-1"
"24090","D1",2010-10-24,"Leverkusen","Mainz",0,1,"A",0,0,"D",1.8,3.6,4.33,"0-0","0-1"
"24091","D1",2010-10-24,"Stuttgart","St Pauli",2,0,"H",1,0,"H",1.67,3.75,5,"1-0","2-0"
"24092","D1",2010-10-29,"Bayern Munich","Freiburg",4,2,"H",1,0,"H",1.25,6,10,"1-0","4-2"
